:START_ID(Flight),:END_ID(Airport)
FL16607,AP001
FL16608,AP029
FL16609,AP010
FL16610,AP007
FL16611,AP008
FL16612,AP002
FL16613,AP004
FL16614,AP010
FL16615,AP017
FL16616,AP026
FL16617,AP008
FL16618,AP018
FL16619,AP030
FL16620,AP012
FL16621,AP007
FL16622,AP023
FL16623,AP002
FL16624,AP025
FL16625,AP024
FL16626,AP005
FL16627,AP002
FL16628,AP014
FL16629,AP002
FL16630,AP012
FL16631,AP008
FL16632,AP005
FL16633,AP007
FL16634,AP025
FL16635,AP010
FL16636,AP027
FL16637,AP031
FL16638,AP010
FL16639,AP014
FL16640,AP017
FL16641,AP007
FL16642,AP015
FL16643,AP009
FL16644,AP006
FL16645,AP004
FL16646,AP005
FL16647,AP008
FL16648,AP009
FL16649,AP027
FL16650,AP008
FL16651,AP001
FL16652,AP003
FL16653,AP001
FL16654,AP018
FL16655,AP005
FL16656,AP008
FL16657,AP006
FL16658,AP003
FL16659,AP004
FL16660,AP009
FL16661,AP008
FL16662,AP037
FL16663,AP020
FL16664,AP003
FL16665,AP004
FL16666,AP034
FL16667,AP018
FL16668,AP004
FL16669,AP003
FL16670,AP010
FL16671,AP012
FL16672,AP002
FL16673,AP005
FL16674,AP037
FL16675,AP005
FL16676,AP007
FL16677,AP009
FL16678,AP038
FL16679,AP039
FL16680,AP005
FL16681,AP010
FL16682,AP032
FL16683,AP033
FL16684,AP009
FL16685,AP003
FL16686,AP030
FL16687,AP001
FL16688,AP013
FL16689,AP003
FL16690,AP014
FL16691,AP007
FL16692,AP001
FL16693,AP009
FL16694,AP010
FL16695,AP027
FL16696,AP019
FL16697,AP003
FL16698,AP010
FL16699,AP007
FL16700,AP001
FL16701,AP019
FL16702,AP010
FL16703,AP025
FL16704,AP005
FL16705,AP002
FL16706,AP024
FL16707,AP002
FL16708,AP006
FL16709,AP030
FL16710,AP007
FL16711,AP033
FL16712,AP007
FL16713,AP001
FL16714,AP024
FL16715,AP035
FL16716,AP003
FL16717,AP007
FL16718,AP009
FL16719,AP001
FL16720,AP028
FL16721,AP003
FL16722,AP023
FL16723,AP029
FL16724,AP004
FL16725,AP018
FL16726,AP008
FL16727,AP010
FL16728,AP009
FL16729,AP002
FL16730,AP032
FL16731,AP008
FL16732,AP003
FL16733,AP001
FL16734,AP014
FL16735,AP035
FL16736,AP033
FL16737,AP012
FL16738,AP001
FL16739,AP011
FL16740,AP005
FL16741,AP032
FL16742,AP008
FL16743,AP003
FL16744,AP010
FL16745,AP004
FL16746,AP019
FL16747,AP010
FL16748,AP007
FL16749,AP006
FL16750,AP005
FL16751,AP025
FL16752,AP010
FL16753,AP003
FL16754,AP010
FL16755,AP002
FL16756,AP027
FL16757,AP006
FL16758,AP004
FL16759,AP028
FL16760,AP009
FL16761,AP038
FL16762,AP040
FL16763,AP013
FL16764,AP027
FL16765,AP018
FL16766,AP001
FL16767,AP009
FL16768,AP040
FL16769,AP007
FL16770,AP010
FL16771,AP032
FL16772,AP013
FL16773,AP035
FL16774,AP009
FL16775,AP006
FL16776,AP013
FL16777,AP012
FL16778,AP010
FL16779,AP014
FL16780,AP006
FL16781,AP020
FL16782,AP003
FL16783,AP005
FL16784,AP007
FL16785,AP018
FL16786,AP004
FL16787,AP001
FL16788,AP005
FL16789,AP006
FL16790,AP027
FL16791,AP007
FL16792,AP010
FL16793,AP031
FL16794,AP006
FL16795,AP034
FL16796,AP008
FL16797,AP001
FL16798,AP010
FL16799,AP023
FL16800,AP005
FL16801,AP002
FL16802,AP034
FL16803,AP008
FL16804,AP003
FL16805,AP015
FL16806,AP040
FL16807,AP023
FL16808,AP010
FL16809,AP019
FL16810,AP005
FL16811,AP009
FL16812,AP006
FL16813,AP008
FL16814,AP006
FL16815,AP001
FL16816,AP007
FL16817,AP001
FL16818,AP033
FL16819,AP005
FL16820,AP015
FL16821,AP032
FL16822,AP021
FL16823,AP006
FL16824,AP001
FL16825,AP036
FL16826,AP034
FL16827,AP025
FL16828,AP003
FL16829,AP020
FL16830,AP018
FL16831,AP036
FL16832,AP001
FL16833,AP006
FL16834,AP037
FL16835,AP004
FL16836,AP002
FL16837,AP022
FL16838,AP037
FL16839,AP019
FL16840,AP015
FL16841,AP001
FL16842,AP015
FL16843,AP027
FL16844,AP024
FL16845,AP011
FL16846,AP009
FL16847,AP004
FL16848,AP040
FL16849,AP018
FL16850,AP003
FL16851,AP002
FL16852,AP004
FL16853,AP009
FL16854,AP027
FL16855,AP030
FL16856,AP011
FL16857,AP027
FL16858,AP017
FL16859,AP014
FL16860,AP001
FL16861,AP010
FL16862,AP008
FL16863,AP027
FL16864,AP001
FL16865,AP009
FL16866,AP040
FL16867,AP013
FL16868,AP010
FL16869,AP006
FL16870,AP003
FL16871,AP002
FL16872,AP009
FL16873,AP001
FL16874,AP003
FL16875,AP014
FL16876,AP002
FL16877,AP017
FL16878,AP015
FL16879,AP013
FL16880,AP006
FL16881,AP004
FL16882,AP009
FL16883,AP005
FL16884,AP035
FL16885,AP016
FL16886,AP010
FL16887,AP025
FL16888,AP038
FL16889,AP001
FL16890,AP009
FL16891,AP007
FL16892,AP008
FL16893,AP034
FL16894,AP006
FL16895,AP039
FL16896,AP005
FL16897,AP010
FL16898,AP001
FL16899,AP005
FL16900,AP035
FL16901,AP033
FL16902,AP008
FL16903,AP003
FL16904,AP009
FL16905,AP008
FL16906,AP020
FL16907,AP004
FL16908,AP002
FL16909,AP038
FL16910,AP001
FL16911,AP006
FL16912,AP020
FL16913,AP031
FL16914,AP014
FL16915,AP033
FL16916,AP038
FL16917,AP010
FL16918,AP001
FL16919,AP020
FL16920,AP032
FL16921,AP006
FL16922,AP009
FL16923,AP008
FL16924,AP005
FL16925,AP022
FL16926,AP028
FL16927,AP004
FL16928,AP001
FL16929,AP007
FL16930,AP031
FL16931,AP017
FL16932,AP030
FL16933,AP010
FL16934,AP036
FL16935,AP019
FL16936,AP006
FL16937,AP038
FL16938,AP017
FL16939,AP005
FL16940,AP021
FL16941,AP009
FL16942,AP033
FL16943,AP010
FL16944,AP029
FL16945,AP019
FL16946,AP035
FL16947,AP023
FL16948,AP009
FL16949,AP026
FL16950,AP009
FL16951,AP006
FL16952,AP002
FL16953,AP001
FL16954,AP021
FL16955,AP007
FL16956,AP008
FL16957,AP010
FL16958,AP009
FL16959,AP024
FL16960,AP033
FL16961,AP005
FL16962,AP037
FL16963,AP028
FL16964,AP023
FL16965,AP004
FL16966,AP001
FL16967,AP034
FL16968,AP009
FL16969,AP013
FL16970,AP003
FL16971,AP002
FL16972,AP003
FL16973,AP004
FL16974,AP009
FL16975,AP004
FL16976,AP021
FL16977,AP017
FL16978,AP003
FL16979,AP006
FL16980,AP014
FL16981,AP017
FL16982,AP009
FL16983,AP006
FL16984,AP005
FL16985,AP030
FL16986,AP003
FL16987,AP040
FL16988,AP020
FL16989,AP003
FL16990,AP023
FL16991,AP007
FL16992,AP005
FL16993,AP027
FL16994,AP018
FL16995,AP011
FL16996,AP034
FL16997,AP001
FL16998,AP036
FL16999,AP003
FL17000,AP012
FL17001,AP003
FL17002,AP007
FL17003,AP013
FL17004,AP001
FL17005,AP017
FL17006,AP010
FL17007,AP006
FL17008,AP002
FL17009,AP024
FL17010,AP034
FL17011,AP018
FL17012,AP026
FL17013,AP007
FL17014,AP030
FL17015,AP010
FL17016,AP007
FL17017,AP003
FL17018,AP008
FL17019,AP009
FL17020,AP001
FL17021,AP038
FL17022,AP029
FL17023,AP007
FL17024,AP010
FL17025,AP006
FL17026,AP003
FL17027,AP037
FL17028,AP024
FL17029,AP007
FL17030,AP036
FL17031,AP007
FL17032,AP008
FL17033,AP017
FL17034,AP008
FL17035,AP015
FL17036,AP009
FL17037,AP015
FL17038,AP004
FL17039,AP009
FL17040,AP007
FL17041,AP019
FL17042,AP007
FL17043,AP008
FL17044,AP010
FL17045,AP003
FL17046,AP037
FL17047,AP038
FL17048,AP021
FL17049,AP008
FL17050,AP006
FL17051,AP008
FL17052,AP003
FL17053,AP010
FL17054,AP030
FL17055,AP032
FL17056,AP008
FL17057,AP002
FL17058,AP010
FL17059,AP004
FL17060,AP011
FL17061,AP027
FL17062,AP035
FL17063,AP004
FL17064,AP037
FL17065,AP001
FL17066,AP025
FL17067,AP018
FL17068,AP025
FL17069,AP018
FL17070,AP002
FL17071,AP001
FL17072,AP007
FL17073,AP004
FL17074,AP012
FL17075,AP008
FL17076,AP001
FL17077,AP038
FL17078,AP010
FL17079,AP006
FL17080,AP015
FL17081,AP040
FL17082,AP001
FL17083,AP017
FL17084,AP036
FL17085,AP027
FL17086,AP008
FL17087,AP004
FL17088,AP040
FL17089,AP027
FL17090,AP019
FL17091,AP007
FL17092,AP004
FL17093,AP003
FL17094,AP036
FL17095,AP007
FL17096,AP018
FL17097,AP006
FL17098,AP011
FL17099,AP039
FL17100,AP025
FL17101,AP001
FL17102,AP007
FL17103,AP006
FL17104,AP004
FL17105,AP024
FL17106,AP006
FL17107,AP039
FL17108,AP010
FL17109,AP034
FL17110,AP002
FL17111,AP001
FL17112,AP027
FL17113,AP001
FL17114,AP006
FL17115,AP033
FL17116,AP031
FL17117,AP004
FL17118,AP013
FL17119,AP014
FL17120,AP030
FL17121,AP036
FL17122,AP006
FL17123,AP005
FL17124,AP016
FL17125,AP009
FL17126,AP007
FL17127,AP028
FL17128,AP009
FL17129,AP020
FL17130,AP009
FL17131,AP002
FL17132,AP007
FL17133,AP004
FL17134,AP007
FL17135,AP002
FL17136,AP008
FL17137,AP003
FL17138,AP040
FL17139,AP006
FL17140,AP003
FL17141,AP007
FL17142,AP008
FL17143,AP006
FL17144,AP012
FL17145,AP013
FL17146,AP023
FL17147,AP006
FL17148,AP005
FL17149,AP003
FL17150,AP022
FL17151,AP014
FL17152,AP004
FL17153,AP009
FL17154,AP010
FL17155,AP020
FL17156,AP009
FL17157,AP037
FL17158,AP002
FL17159,AP015
FL17160,AP008
FL17161,AP031
FL17162,AP018
FL17163,AP031
FL17164,AP003
FL17165,AP005
FL17166,AP001
FL17167,AP031
FL17168,AP030
FL17169,AP001
FL17170,AP019
FL17171,AP010
FL17172,AP006
FL17173,AP009
FL17174,AP019
FL17175,AP001
FL17176,AP003
FL17177,AP009
FL17178,AP019
FL17179,AP006
FL17180,AP024
FL17181,AP008
FL17182,AP027
FL17183,AP033
FL17184,AP008
FL17185,AP004
FL17186,AP009
FL17187,AP007
FL17188,AP029
FL17189,AP012
FL17190,AP036
FL17191,AP004
FL17192,AP016
FL17193,AP004
FL17194,AP007
FL17195,AP008
FL17196,AP010
FL17197,AP026
FL17198,AP003
FL17199,AP005
FL17200,AP004
FL17201,AP001
FL17202,AP014
FL17203,AP009
FL17204,AP022
FL17205,AP014
FL17206,AP010
FL17207,AP006
FL17208,AP019
FL17209,AP014
FL17210,AP018
FL17211,AP005
FL17212,AP002
FL17213,AP016
FL17214,AP028
FL17215,AP005
FL17216,AP008
FL17217,AP012
FL17218,AP007
FL17219,AP010
FL17220,AP016
FL17221,AP027
FL17222,AP004
FL17223,AP010
FL17224,AP004
FL17225,AP035
FL17226,AP009
FL17227,AP023
FL17228,AP035
FL17229,AP024
FL17230,AP003
FL17231,AP004
FL17232,AP040
FL17233,AP004
FL17234,AP007
FL17235,AP031
FL17236,AP032
FL17237,AP003
FL17238,AP024
FL17239,AP010
FL17240,AP003
FL17241,AP007
FL17242,AP022
FL17243,AP031
FL17244,AP019
FL17245,AP007
FL17246,AP039
FL17247,AP020
FL17248,AP001
FL17249,AP035
FL17250,AP008
FL17251,AP007
FL17252,AP001
FL17253,AP009
FL17254,AP014
FL17255,AP026
FL17256,AP010
FL17257,AP006
FL17258,AP011
FL17259,AP002
FL17260,AP010
FL17261,AP030
FL17262,AP001
FL17263,AP002
FL17264,AP004
FL17265,AP001
FL17266,AP015
FL17267,AP003
FL17268,AP022
FL17269,AP020
FL17270,AP032
FL17271,AP007
FL17272,AP003
FL17273,AP005
FL17274,AP014
FL17275,AP008
FL17276,AP002
FL17277,AP005
FL17278,AP020
FL17279,AP009
FL17280,AP003
FL17281,AP031
FL17282,AP008
FL17283,AP040
FL17284,AP010
FL17285,AP014
FL17286,AP022
FL17287,AP035
FL17288,AP005
FL17289,AP004
FL17290,AP024
FL17291,AP009
FL17292,AP020
FL17293,AP038
FL17294,AP036
FL17295,AP010
FL17296,AP006
FL17297,AP004
FL17298,AP036
FL17299,AP005
FL17300,AP001
FL17301,AP003
FL17302,AP018
FL17303,AP007
FL17304,AP032
FL17305,AP002
FL17306,AP031
FL17307,AP034
FL17308,AP021
FL17309,AP008
FL17310,AP014
FL17311,AP031
FL17312,AP007
FL17313,AP010
FL17314,AP002
FL17315,AP035
FL17316,AP021
FL17317,AP038
FL17318,AP008
FL17319,AP013
FL17320,AP025
FL17321,AP002
FL17322,AP007
FL17323,AP027
FL17324,AP020
FL17325,AP009
FL17326,AP022
FL17327,AP028
FL17328,AP038
FL17329,AP007
FL17330,AP006
FL17331,AP003
FL17332,AP021
FL17333,AP002
FL17334,AP009
FL17335,AP015
FL17336,AP038
FL17337,AP031
FL17338,AP004
FL17339,AP001
FL17340,AP003
FL17341,AP037
FL17342,AP014
FL17343,AP006
FL17344,AP025
FL17345,AP009
FL17346,AP008
FL17347,AP009
FL17348,AP025
FL17349,AP004
FL17350,AP031
FL17351,AP004
FL17352,AP024
FL17353,AP003
FL17354,AP002
FL17355,AP007
FL17356,AP011
FL17357,AP006
FL17358,AP033
FL17359,AP018
FL17360,AP021
FL17361,AP035
FL17362,AP012
FL17363,AP006
FL17364,AP040
FL17365,AP003
FL17366,AP032
FL17367,AP015
FL17368,AP020
FL17369,AP008
FL17370,AP039
FL17371,AP003
FL17372,AP012
FL17373,AP002
FL17374,AP010
FL17375,AP024
FL17376,AP014
FL17377,AP008
FL17378,AP017
FL17379,AP023
FL17380,AP022
FL17381,AP002
FL17382,AP026
FL17383,AP008
FL17384,AP009
FL17385,AP036
FL17386,AP006
FL17387,AP027
FL17388,AP006
FL17389,AP032
FL17390,AP005
FL17391,AP029
FL17392,AP007
FL17393,AP020
FL17394,AP008
FL17395,AP007
FL17396,AP029
FL17397,AP015
FL17398,AP009
FL17399,AP001
FL17400,AP006
FL17401,AP008
FL17402,AP001
FL17403,AP017
FL17404,AP007
FL17405,AP013
FL17406,AP005
FL17407,AP013
FL17408,AP016
FL17409,AP010
FL17410,AP007
FL17411,AP006
FL17412,AP036
FL17413,AP035
FL17414,AP036
FL17415,AP009
FL17416,AP008
FL17417,AP010
FL17418,AP023
FL17419,AP021
FL17420,AP010
FL17421,AP001
FL17422,AP004
FL17423,AP015
FL17424,AP018
FL17425,AP010
FL17426,AP008
FL17427,AP009
FL17428,AP003
FL17429,AP004
FL17430,AP037
FL17431,AP003
FL17432,AP006
FL17433,AP009
FL17434,AP036
FL17435,AP009
FL17436,AP026
FL17437,AP004
FL17438,AP039
FL17439,AP033
FL17440,AP027
FL17441,AP008
FL17442,AP002
FL17443,AP007
FL17444,AP003
FL17445,AP004
FL17446,AP007
FL17447,AP006
FL17448,AP016
FL17449,AP005
FL17450,AP008
FL17451,AP006
FL17452,AP007
FL17453,AP017
FL17454,AP008
FL17455,AP004
FL17456,AP033
FL17457,AP008
FL17458,AP035
FL17459,AP031
FL17460,AP003
FL17461,AP009
FL17462,AP023
FL17463,AP038
FL17464,AP039
FL17465,AP010
FL17466,AP003
FL17467,AP033
FL17468,AP003
FL17469,AP005
FL17470,AP040
FL17471,AP009
FL17472,AP021
FL17473,AP009
FL17474,AP032
FL17475,AP005
FL17476,AP038
FL17477,AP016
FL17478,AP005
FL17479,AP024
FL17480,AP002
FL17481,AP001
FL17482,AP013
FL17483,AP010
FL17484,AP016
FL17485,AP039
FL17486,AP009
FL17487,AP022
FL17488,AP036
FL17489,AP003
FL17490,AP026
FL17491,AP007
FL17492,AP005
FL17493,AP013
FL17494,AP010
FL17495,AP009
FL17496,AP033
FL17497,AP008
FL17498,AP009
FL17499,AP033
FL17500,AP009
FL17501,AP008
FL17502,AP009
FL17503,AP004
FL17504,AP012
FL17505,AP001
FL17506,AP013
FL17507,AP010
FL17508,AP030
FL17509,AP001
FL17510,AP010
FL17511,AP007
FL17512,AP026
FL17513,AP015
FL17514,AP038
FL17515,AP003
FL17516,AP005
FL17517,AP008
FL17518,AP004
FL17519,AP003
FL17520,AP008
FL17521,AP009
FL17522,AP010
FL17523,AP007
FL17524,AP013
FL17525,AP020
FL17526,AP016
FL17527,AP003
FL17528,AP002
FL17529,AP006
FL17530,AP004
FL17531,AP040
FL17532,AP004
FL17533,AP006
FL17534,AP016
FL17535,AP015
FL17536,AP005
FL17537,AP021
FL17538,AP020
FL17539,AP008
FL17540,AP006
FL17541,AP032
FL17542,AP007
FL17543,AP040
FL17544,AP005
FL17545,AP001
FL17546,AP008
FL17547,AP012
FL17548,AP031
FL17549,AP002
FL17550,AP003
FL17551,AP007
FL17552,AP005
FL17553,AP007
FL17554,AP024
FL17555,AP015
FL17556,AP008
FL17557,AP001
FL17558,AP034
FL17559,AP018
FL17560,AP001
FL17561,AP009
FL17562,AP030
FL17563,AP035
FL17564,AP010
FL17565,AP008
FL17566,AP009
FL17567,AP019
FL17568,AP035
FL17569,AP007
FL17570,AP035
FL17571,AP011
FL17572,AP034
FL17573,AP004
FL17574,AP003
FL17575,AP004
FL17576,AP008
FL17577,AP005
FL17578,AP007
FL17579,AP003
FL17580,AP040
FL17581,AP008
FL17582,AP005
FL17583,AP039
FL17584,AP023
FL17585,AP005
FL17586,AP001
FL17587,AP037
FL17588,AP003
FL17589,AP008
FL17590,AP003
FL17591,AP004
FL17592,AP007
FL17593,AP033
FL17594,AP003
FL17595,AP020
FL17596,AP029
FL17597,AP004
FL17598,AP021
FL17599,AP006
FL17600,AP039
FL17601,AP002
FL17602,AP004
FL17603,AP029
FL17604,AP020
FL17605,AP004
FL17606,AP029
FL17607,AP009
FL17608,AP002
FL17609,AP009
FL17610,AP006
FL17611,AP007
FL17612,AP040
FL17613,AP029
FL17614,AP007
FL17615,AP008
FL17616,AP019
FL17617,AP009
FL17618,AP001
FL17619,AP005
FL17620,AP029
FL17621,AP023
FL17622,AP035
FL17623,AP022
FL17624,AP007
FL17625,AP008
FL17626,AP024
FL17627,AP009
FL17628,AP001
FL17629,AP039
FL17630,AP002
FL17631,AP013
FL17632,AP040
FL17633,AP022
FL17634,AP012
FL17635,AP040
FL17636,AP005
FL17637,AP010
FL17638,AP009
FL17639,AP006
FL17640,AP019
FL17641,AP023
FL17642,AP039
FL17643,AP004
FL17644,AP034
FL17645,AP004
FL17646,AP019
FL17647,AP005
FL17648,AP007
FL17649,AP030
FL17650,AP001
FL17651,AP007
FL17652,AP008
FL17653,AP009
FL17654,AP006
FL17655,AP037
FL17656,AP003
FL17657,AP023
FL17658,AP010
FL17659,AP001
FL17660,AP002
FL17661,AP036
FL17662,AP002
FL17663,AP011
FL17664,AP025
FL17665,AP035
FL17666,AP027
FL17667,AP001
FL17668,AP010
FL17669,AP006
FL17670,AP009
FL17671,AP005
FL17672,AP015
FL17673,AP002
FL17674,AP003
FL17675,AP002
FL17676,AP006
FL17677,AP001
FL17678,AP002
FL17679,AP010
FL17680,AP023
FL17681,AP004
FL17682,AP006
FL17683,AP019
FL17684,AP011
FL17685,AP009
FL17686,AP006
FL17687,AP010
FL17688,AP004
FL17689,AP039
FL17690,AP017
FL17691,AP007
FL17692,AP008
FL17693,AP003
FL17694,AP002
FL17695,AP006
FL17696,AP028
FL17697,AP025
FL17698,AP006
FL17699,AP009
FL17700,AP023
FL17701,AP032
FL17702,AP002
FL17703,AP005
FL17704,AP035
FL17705,AP010
FL17706,AP004
FL17707,AP011
FL17708,AP019
FL17709,AP027
FL17710,AP008
FL17711,AP003
FL17712,AP007
FL17713,AP006
FL17714,AP010
FL17715,AP007
FL17716,AP037
FL17717,AP031
FL17718,AP010
FL17719,AP021
FL17720,AP006
FL17721,AP037
FL17722,AP008
FL17723,AP037
FL17724,AP007
FL17725,AP009
FL17726,AP004
FL17727,AP024
FL17728,AP008
FL17729,AP001
FL17730,AP006
FL17731,AP014
FL17732,AP016
FL17733,AP002
FL17734,AP025
FL17735,AP024
FL17736,AP022
FL17737,AP010
FL17738,AP039
FL17739,AP010
FL17740,AP007
FL17741,AP017
FL17742,AP004
FL17743,AP038
FL17744,AP012
FL17745,AP007
FL17746,AP016
FL17747,AP024
FL17748,AP003
FL17749,AP014
FL17750,AP005
FL17751,AP004
FL17752,AP007
FL17753,AP031
FL17754,AP032
FL17755,AP002
FL17756,AP017
FL17757,AP007
FL17758,AP015
FL17759,AP002
FL17760,AP007
FL17761,AP009
FL17762,AP001
FL17763,AP003
FL17764,AP007
FL17765,AP004
FL17766,AP001
FL17767,AP007
FL17768,AP020
FL17769,AP006
FL17770,AP010
FL17771,AP034
FL17772,AP020
FL17773,AP031
FL17774,AP009
FL17775,AP008
FL17776,AP009
FL17777,AP001
FL17778,AP036
FL17779,AP003
FL17780,AP002
FL17781,AP006
FL17782,AP004
FL17783,AP010
FL17784,AP005
FL17785,AP009
FL17786,AP031
FL17787,AP021
FL17788,AP008
FL17789,AP004
FL17790,AP006
FL17791,AP027
FL17792,AP008
FL17793,AP039
FL17794,AP005
FL17795,AP030
FL17796,AP010
FL17797,AP009
FL17798,AP014
FL17799,AP002
FL17800,AP001
FL17801,AP005
FL17802,AP007
FL17803,AP021
FL17804,AP032
FL17805,AP010
FL17806,AP002
FL17807,AP007
FL17808,AP009
FL17809,AP008
FL17810,AP020
FL17811,AP001
FL17812,AP038
FL17813,AP001
FL17814,AP009
FL17815,AP016
FL17816,AP028
FL17817,AP009
FL17818,AP004
FL17819,AP002
FL17820,AP004
FL17821,AP011
FL17822,AP007
FL17823,AP008
FL17824,AP037
FL17825,AP005
FL17826,AP039
FL17827,AP012
FL17828,AP003
FL17829,AP002
FL17830,AP033
FL17831,AP009
FL17832,AP019
FL17833,AP013
FL17834,AP038
FL17835,AP030
FL17836,AP013
FL17837,AP034
FL17838,AP028
FL17839,AP017
FL17840,AP028
FL17841,AP031
FL17842,AP025
FL17843,AP009
FL17844,AP026
FL17845,AP010
FL17846,AP007
FL17847,AP005
FL17848,AP004
FL17849,AP001
FL17850,AP028
FL17851,AP006
FL17852,AP009
FL17853,AP003
FL17854,AP040
FL17855,AP025
FL17856,AP017
FL17857,AP027
FL17858,AP035
FL17859,AP010
FL17860,AP014
FL17861,AP008
FL17862,AP005
FL17863,AP004
FL17864,AP007
FL17865,AP008
FL17866,AP018
FL17867,AP004
FL17868,AP019
FL17869,AP008
FL17870,AP035
FL17871,AP011
FL17872,AP037
FL17873,AP007
FL17874,AP017
FL17875,AP029
FL17876,AP020
FL17877,AP002
FL17878,AP020
FL17879,AP021
FL17880,AP019
FL17881,AP032
FL17882,AP001
FL17883,AP002
FL17884,AP022
FL17885,AP020
FL17886,AP009
FL17887,AP005
FL17888,AP018
FL17889,AP004
FL17890,AP002
FL17891,AP009
FL17892,AP003
FL17893,AP040
FL17894,AP004
FL17895,AP002
FL17896,AP010
FL17897,AP008
FL17898,AP027
FL17899,AP022
FL17900,AP027
FL17901,AP034
FL17902,AP003
FL17903,AP007
FL17904,AP005
FL17905,AP015
FL17906,AP018
FL17907,AP035
FL17908,AP002
FL17909,AP008
FL17910,AP004
FL17911,AP001
FL17912,AP006
FL17913,AP021
FL17914,AP001
FL17915,AP007
FL17916,AP003
FL17917,AP036
FL17918,AP032
FL17919,AP021
FL17920,AP020
FL17921,AP030
FL17922,AP004
FL17923,AP007
FL17924,AP010
FL17925,AP023
FL17926,AP004
FL17927,AP035
FL17928,AP005
FL17929,AP006
FL17930,AP007
FL17931,AP003
FL17932,AP006
FL17933,AP008
FL17934,AP010
FL17935,AP008
FL17936,AP007
FL17937,AP006
FL17938,AP005
FL17939,AP003
FL17940,AP011
FL17941,AP006
FL17942,AP038
FL17943,AP015
FL17944,AP006
FL17945,AP025
FL17946,AP035
FL17947,AP008
FL17948,AP028
FL17949,AP014
FL17950,AP001
FL17951,AP025
FL17952,AP003
FL17953,AP001
FL17954,AP019
FL17955,AP004
FL17956,AP010
FL17957,AP001
FL17958,AP023
FL17959,AP006
FL17960,AP004
FL17961,AP030
FL17962,AP004
FL17963,AP019
FL17964,AP012
FL17965,AP015
FL17966,AP003
FL17967,AP011
FL17968,AP006
FL17969,AP003
FL17970,AP029
FL17971,AP004
FL17972,AP005
FL17973,AP015
FL17974,AP010
FL17975,AP008
FL17976,AP033
FL17977,AP008
FL17978,AP001
FL17979,AP009
FL17980,AP003
FL17981,AP002
FL17982,AP001
FL17983,AP002
FL17984,AP021
FL17985,AP008
FL17986,AP001
FL17987,AP008
FL17988,AP013
FL17989,AP007
FL17990,AP012
FL17991,AP004
FL17992,AP002
FL17993,AP001
FL17994,AP027
FL17995,AP009
FL17996,AP017
FL17997,AP024
FL17998,AP002
FL17999,AP008
FL18000,AP006
FL18001,AP013
FL18002,AP001
FL18003,AP037
FL18004,AP031
FL18005,AP010
FL18006,AP020
FL18007,AP016
FL18008,AP009
FL18009,AP033
FL18010,AP008
FL18011,AP005
FL18012,AP004
FL18013,AP007
FL18014,AP036
FL18015,AP007
FL18016,AP038
FL18017,AP032
FL18018,AP005
FL18019,AP003
FL18020,AP022
FL18021,AP003
FL18022,AP028
FL18023,AP008
FL18024,AP037
FL18025,AP036
FL18026,AP006
FL18027,AP014
FL18028,AP034
FL18029,AP036
FL18030,AP002
FL18031,AP001
FL18032,AP011
FL18033,AP033
FL18034,AP006
FL18035,AP005
FL18036,AP003
FL18037,AP031
FL18038,AP001
FL18039,AP002
FL18040,AP040
FL18041,AP011
FL18042,AP016
FL18043,AP003
FL18044,AP028
FL18045,AP004
FL18046,AP005
FL18047,AP008
FL18048,AP005
FL18049,AP038
FL18050,AP001
FL18051,AP004
FL18052,AP006
FL18053,AP009
FL18054,AP025
FL18055,AP006
FL18056,AP038
FL18057,AP023
FL18058,AP006
FL18059,AP016
FL18060,AP021
FL18061,AP004
FL18062,AP029
FL18063,AP032
FL18064,AP022
FL18065,AP002
FL18066,AP005
FL18067,AP029
FL18068,AP030
FL18069,AP010
FL18070,AP018
FL18071,AP004
FL18072,AP015
FL18073,AP003
FL18074,AP004
FL18075,AP029
FL18076,AP039
FL18077,AP004
FL18078,AP010
FL18079,AP040
FL18080,AP019
FL18081,AP032
FL18082,AP005
FL18083,AP029
FL18084,AP015
FL18085,AP007
FL18086,AP021
FL18087,AP029
FL18088,AP006
FL18089,AP007
FL18090,AP001
FL18091,AP025
FL18092,AP010
FL18093,AP009
FL18094,AP006
FL18095,AP009
FL18096,AP011
FL18097,AP009
FL18098,AP008
FL18099,AP028
FL18100,AP029
FL18101,AP040
FL18102,AP031
FL18103,AP008
FL18104,AP021
FL18105,AP002
FL18106,AP007
FL18107,AP028
FL18108,AP009
FL18109,AP039
FL18110,AP017
FL18111,AP008
FL18112,AP028
FL18113,AP008
FL18114,AP029
FL18115,AP005
FL18116,AP002
FL18117,AP036
FL18118,AP008
FL18119,AP005
FL18120,AP007
FL18121,AP010
FL18122,AP005
FL18123,AP007
FL18124,AP024
FL18125,AP007
FL18126,AP031
FL18127,AP002
FL18128,AP006
FL18129,AP023
FL18130,AP022
FL18131,AP001
FL18132,AP009
FL18133,AP005
FL18134,AP022
FL18135,AP001
FL18136,AP004
FL18137,AP029
FL18138,AP015
FL18139,AP017
FL18140,AP031
FL18141,AP004
FL18142,AP039
FL18143,AP012
FL18144,AP024
FL18145,AP008
FL18146,AP002
FL18147,AP001
FL18148,AP008
FL18149,AP004
FL18150,AP025
FL18151,AP009
FL18152,AP005
FL18153,AP024
FL18154,AP020
FL18155,AP007
FL18156,AP010
FL18157,AP001
FL18158,AP010
FL18159,AP009
