:START_ID(Flight),:END_ID(Airport)
FL18675,AP005
FL18676,AP003
FL18677,AP008
FL18678,AP039
FL18679,AP005
FL18680,AP008
FL18681,AP010
FL18682,AP039
FL18683,AP009
FL18684,AP025
FL18685,AP001
FL18686,AP008
FL18687,AP003
FL18688,AP030
FL18689,AP001
FL18690,AP035
FL18691,AP004
FL18692,AP014
FL18693,AP005
FL18694,AP010
FL18695,AP036
FL18696,AP009
FL18697,AP007
FL18698,AP009
FL18699,AP032
FL18700,AP013
FL18701,AP010
FL18702,AP002
FL18703,AP001
FL18704,AP008
FL18705,AP009
FL18706,AP038
FL18707,AP027
FL18708,AP029
FL18709,AP003
FL18710,AP006
FL18711,AP002
FL18712,AP016
FL18713,AP003
FL18714,AP018
FL18715,AP004
FL18716,AP027
FL18717,AP003
FL18718,AP005
FL18719,AP009
FL18720,AP010
FL18721,AP040
FL18722,AP035
FL18723,AP038
FL18724,AP030
FL18725,AP032
FL18726,AP005
FL18727,AP034
FL18728,AP005
FL18729,AP008
FL18730,AP037
FL18731,AP004
FL18732,AP017
FL18733,AP019
FL18734,AP001
FL18735,AP009
FL18736,AP008
FL18737,AP004
FL18738,AP001
FL18739,AP022
FL18740,AP006
FL18741,AP021
FL18742,AP026
FL18743,AP008
FL18744,AP025
FL18745,AP002
FL18746,AP035
FL18747,AP030
FL18748,AP029
FL18749,AP002
FL18750,AP039
FL18751,AP012
FL18752,AP039
FL18753,AP037
FL18754,AP002
FL18755,AP028
FL18756,AP002
FL18757,AP001
FL18758,AP009
FL18759,AP025
FL18760,AP024
FL18761,AP005
FL18762,AP004
FL18763,AP028
FL18764,AP004
FL18765,AP002
FL18766,AP034
FL18767,AP004
FL18768,AP039
FL18769,AP040
FL18770,AP009
FL18771,AP028
FL18772,AP001
FL18773,AP006
FL18774,AP027
FL18775,AP003
FL18776,AP035
FL18777,AP001
FL18778,AP007
FL18779,AP014
FL18780,AP006
FL18781,AP001
FL18782,AP039
FL18783,AP024
FL18784,AP001
FL18785,AP006
FL18786,AP033
FL18787,AP010
FL18788,AP012
FL18789,AP004
FL18790,AP027
FL18791,AP006
FL18792,AP007
FL18793,AP002
FL18794,AP001
FL18795,AP010
FL18796,AP008
FL18797,AP009
FL18798,AP004
FL18799,AP027
FL18800,AP019
FL18801,AP005
FL18802,AP019
FL18803,AP007
FL18804,AP036
FL18805,AP004
FL18806,AP029
FL18807,AP017
FL18808,AP005
FL18809,AP003
FL18810,AP028
FL18811,AP004
FL18812,AP038
FL18813,AP009
FL18814,AP004
FL18815,AP008
FL18816,AP015
FL18817,AP002
FL18818,AP009
FL18819,AP005
FL18820,AP006
FL18821,AP004
FL18822,AP011
FL18823,AP027
FL18824,AP007
FL18825,AP005
FL18826,AP035
FL18827,AP009
FL18828,AP001
FL18829,AP003
FL18830,AP012
FL18831,AP028
FL18832,AP039
FL18833,AP002
FL18834,AP017
FL18835,AP007
FL18836,AP010
FL18837,AP001
FL18838,AP008
FL18839,AP004
FL18840,AP009
FL18841,AP001
FL18842,AP003
FL18843,AP009
FL18844,AP038
FL18845,AP005
FL18846,AP022
FL18847,AP002
FL18848,AP001
FL18849,AP019
FL18850,AP004
FL18851,AP010
FL18852,AP031
FL18853,AP005
FL18854,AP009
FL18855,AP004
FL18856,AP010
FL18857,AP005
FL18858,AP035
FL18859,AP040
FL18860,AP006
FL18861,AP001
FL18862,AP022
FL18863,AP006
FL18864,AP003
FL18865,AP010
FL18866,AP025
FL18867,AP030
FL18868,AP005
FL18869,AP001
FL18870,AP034
FL18871,AP013
FL18872,AP001
FL18873,AP035
FL18874,AP007
FL18875,AP009
FL18876,AP031
FL18877,AP002
FL18878,AP034
FL18879,AP027
FL18880,AP029
FL18881,AP020
FL18882,AP006
FL18883,AP007
FL18884,AP034
FL18885,AP008
FL18886,AP006
FL18887,AP004
FL18888,AP032
FL18889,AP024
FL18890,AP003
FL18891,AP021
FL18892,AP020
FL18893,AP005
FL18894,AP023
FL18895,AP029
FL18896,AP016
FL18897,AP040
FL18898,AP016
FL18899,AP014
FL18900,AP020
FL18901,AP010
FL18902,AP039
FL18903,AP008
FL18904,AP006
FL18905,AP007
FL18906,AP002
FL18907,AP008
FL18908,AP002
FL18909,AP010
FL18910,AP030
FL18911,AP001
FL18912,AP008
FL18913,AP006
FL18914,AP037
FL18915,AP004
FL18916,AP006
FL18917,AP010
FL18918,AP003
FL18919,AP005
FL18920,AP013
FL18921,AP037
FL18922,AP034
FL18923,AP025
FL18924,AP036
FL18925,AP035
FL18926,AP002
FL18927,AP015
FL18928,AP007
FL18929,AP001
FL18930,AP007
FL18931,AP025
FL18932,AP003
FL18933,AP020
FL18934,AP010
FL18935,AP037
FL18936,AP008
FL18937,AP006
FL18938,AP005
FL18939,AP002
FL18940,AP003
FL18941,AP002
FL18942,AP001
FL18943,AP016
FL18944,AP003
FL18945,AP007
FL18946,AP009
FL18947,AP001
FL18948,AP028
FL18949,AP003
FL18950,AP004
FL18951,AP006
FL18952,AP033
FL18953,AP003
FL18954,AP019
FL18955,AP001
FL18956,AP034
FL18957,AP033
FL18958,AP024
FL18959,AP001
FL18960,AP018
FL18961,AP025
FL18962,AP007
FL18963,AP021
FL18964,AP004
FL18965,AP027
FL18966,AP002
FL18967,AP001
FL18968,AP039
FL18969,AP008
FL18970,AP018
FL18971,AP038
FL18972,AP033
FL18973,AP009
FL18974,AP003
FL18975,AP007
FL18976,AP018
FL18977,AP005
FL18978,AP002
FL18979,AP035
FL18980,AP032
FL18981,AP017
FL18982,AP006
FL18983,AP014
FL18984,AP040
FL18985,AP018
FL18986,AP006
FL18987,AP005
FL18988,AP013
FL18989,AP008
FL18990,AP009
FL18991,AP007
FL18992,AP001
FL18993,AP008
FL18994,AP007
FL18995,AP021
FL18996,AP020
FL18997,AP007
FL18998,AP008
FL18999,AP022
FL19000,AP019
FL19001,AP034
FL19002,AP007
FL19003,AP004
FL19004,AP003
FL19005,AP010
FL19006,AP005
FL19007,AP006
FL19008,AP001
FL19009,AP004
FL19010,AP002
FL19011,AP036
FL19012,AP010
FL19013,AP029
FL19014,AP003
FL19015,AP026
FL19016,AP014
FL19017,AP013
FL19018,AP007
FL19019,AP001
FL19020,AP034
FL19021,AP014
FL19022,AP022
FL19023,AP001
FL19024,AP025
FL19025,AP001
FL19026,AP039
FL19027,AP013
FL19028,AP015
FL19029,AP017
FL19030,AP005
FL19031,AP003
FL19032,AP002
FL19033,AP010
FL19034,AP008
FL19035,AP006
FL19036,AP003
FL19037,AP007
FL19038,AP003
FL19039,AP007
FL19040,AP002
FL19041,AP004
FL19042,AP036
FL19043,AP005
FL19044,AP001
FL19045,AP009
FL19046,AP016
FL19047,AP020
FL19048,AP006
FL19049,AP032
FL19050,AP002
FL19051,AP026
FL19052,AP021
FL19053,AP007
FL19054,AP001
FL19055,AP008
FL19056,AP006
FL19057,AP005
FL19058,AP006
FL19059,AP010
FL19060,AP001
FL19061,AP034
FL19062,AP033
FL19063,AP005
FL19064,AP028
FL19065,AP003
FL19066,AP012
FL19067,AP007
FL19068,AP009
FL19069,AP033
FL19070,AP020
FL19071,AP005
FL19072,AP008
FL19073,AP024
FL19074,AP005
FL19075,AP007
FL19076,AP015
FL19077,AP030
FL19078,AP005
FL19079,AP026
FL19080,AP033
FL19081,AP008
FL19082,AP035
FL19083,AP006
FL19084,AP005
FL19085,AP004
FL19086,AP015
FL19087,AP009
FL19088,AP028
FL19089,AP005
FL19090,AP006
FL19091,AP003
FL19092,AP030
FL19093,AP002
FL19094,AP030
FL19095,AP002
FL19096,AP001
FL19097,AP006
FL19098,AP020
FL19099,AP031
FL19100,AP010
FL19101,AP038
FL19102,AP007
FL19103,AP015
FL19104,AP002
FL19105,AP001
FL19106,AP008
FL19107,AP039
FL19108,AP008
FL19109,AP039
FL19110,AP001
FL19111,AP003
FL19112,AP022
FL19113,AP004
FL19114,AP024
FL19115,AP002
FL19116,AP036
FL19117,AP002
FL19118,AP003
FL19119,AP006
FL19120,AP002
FL19121,AP006
FL19122,AP005
FL19123,AP002
FL19124,AP025
FL19125,AP012
FL19126,AP038
FL19127,AP022
FL19128,AP039
FL19129,AP007
FL19130,AP008
FL19131,AP006
FL19132,AP028
FL19133,AP024
FL19134,AP009
FL19135,AP010
FL19136,AP008
FL19137,AP016
FL19138,AP009
FL19139,AP010
FL19140,AP031
FL19141,AP001
FL19142,AP003
FL19143,AP002
FL19144,AP009
FL19145,AP006
FL19146,AP010
FL19147,AP029
FL19148,AP013
FL19149,AP005
FL19150,AP010
FL19151,AP035
FL19152,AP003
FL19153,AP004
FL19154,AP008
FL19155,AP018
FL19156,AP027
FL19157,AP012
FL19158,AP036
FL19159,AP007
FL19160,AP024
FL19161,AP009
FL19162,AP001
FL19163,AP013
FL19164,AP030
FL19165,AP022
FL19166,AP018
FL19167,AP001
FL19168,AP016
FL19169,AP025
FL19170,AP006
FL19171,AP018
FL19172,AP025
FL19173,AP009
FL19174,AP008
FL19175,AP035
FL19176,AP001
FL19177,AP015
FL19178,AP036
FL19179,AP040
FL19180,AP001
FL19181,AP010
FL19182,AP003
FL19183,AP002
FL19184,AP019
FL19185,AP039
FL19186,AP038
FL19187,AP003
FL19188,AP030
FL19189,AP034
FL19190,AP001
FL19191,AP007
FL19192,AP009
FL19193,AP007
FL19194,AP008
FL19195,AP027
FL19196,AP007
FL19197,AP002
FL19198,AP004
FL19199,AP023
FL19200,AP020
FL19201,AP004
FL19202,AP029
FL19203,AP005
FL19204,AP006
FL19205,AP021
FL19206,AP004
FL19207,AP012
FL19208,AP009
FL19209,AP015
FL19210,AP002
FL19211,AP004
FL19212,AP033
FL19213,AP007
FL19214,AP004
FL19215,AP001
FL19216,AP025
FL19217,AP039
FL19218,AP007
FL19219,AP012
FL19220,AP018
FL19221,AP031
FL19222,AP036
FL19223,AP010
FL19224,AP026
FL19225,AP017
FL19226,AP011
FL19227,AP014
FL19228,AP022
FL19229,AP028
FL19230,AP030
FL19231,AP011
FL19232,AP004
FL19233,AP019
FL19234,AP010
FL19235,AP019
FL19236,AP009
FL19237,AP004
FL19238,AP008
FL19239,AP011
FL19240,AP013
FL19241,AP019
FL19242,AP021
FL19243,AP015
FL19244,AP007
FL19245,AP005
FL19246,AP026
FL19247,AP004
FL19248,AP003
FL19249,AP006
FL19250,AP028
FL19251,AP039
FL19252,AP023
FL19253,AP039
FL19254,AP009
FL19255,AP002
FL19256,AP004
FL19257,AP006
FL19258,AP008
FL19259,AP001
FL19260,AP009
FL19261,AP008
FL19262,AP036
FL19263,AP006
FL19264,AP007
FL19265,AP009
FL19266,AP038
FL19267,AP017
FL19268,AP004
FL19269,AP032
FL19270,AP021
FL19271,AP011
FL19272,AP009
FL19273,AP035
FL19274,AP009
FL19275,AP023
FL19276,AP005
FL19277,AP008
FL19278,AP007
FL19279,AP018
FL19280,AP001
FL19281,AP002
FL19282,AP006
FL19283,AP002
FL19284,AP004
FL19285,AP039
FL19286,AP010
FL19287,AP040
FL19288,AP015
FL19289,AP005
FL19290,AP031
FL19291,AP025
FL19292,AP034
FL19293,AP039
FL19294,AP027
FL19295,AP006
FL19296,AP039
FL19297,AP008
FL19298,AP029
FL19299,AP002
FL19300,AP010
FL19301,AP003
FL19302,AP006
FL19303,AP003
FL19304,AP032
FL19305,AP001
FL19306,AP040
FL19307,AP006
FL19308,AP010
FL19309,AP007
FL19310,AP008
FL19311,AP029
FL19312,AP004
FL19313,AP040
FL19314,AP028
FL19315,AP018
FL19316,AP005
FL19317,AP010
FL19318,AP022
FL19319,AP035
FL19320,AP025
FL19321,AP002
FL19322,AP009
FL19323,AP003
FL19324,AP005
FL19325,AP007
FL19326,AP003
FL19327,AP024
FL19328,AP039
FL19329,AP027
FL19330,AP002
FL19331,AP019
FL19332,AP014
FL19333,AP035
FL19334,AP018
FL19335,AP003
FL19336,AP022
FL19337,AP026
FL19338,AP003
FL19339,AP024
FL19340,AP005
FL19341,AP007
FL19342,AP006
FL19343,AP029
FL19344,AP003
FL19345,AP011
FL19346,AP019
FL19347,AP032
FL19348,AP023
FL19349,AP007
FL19350,AP030
FL19351,AP002
FL19352,AP018
FL19353,AP006
FL19354,AP019
FL19355,AP005
FL19356,AP004
FL19357,AP038
FL19358,AP001
FL19359,AP010
FL19360,AP030
FL19361,AP001
FL19362,AP040
FL19363,AP005
FL19364,AP040
FL19365,AP005
FL19366,AP006
FL19367,AP009
FL19368,AP026
FL19369,AP003
FL19370,AP008
FL19371,AP004
FL19372,AP007
FL19373,AP008
FL19374,AP022
FL19375,AP037
FL19376,AP027
FL19377,AP014
FL19378,AP010
FL19379,AP033
FL19380,AP003
FL19381,AP012
FL19382,AP010
FL19383,AP031
FL19384,AP039
FL19385,AP032
FL19386,AP006
FL19387,AP032
FL19388,AP010
FL19389,AP009
FL19390,AP020
FL19391,AP002
FL19392,AP004
FL19393,AP002
FL19394,AP004
FL19395,AP028
FL19396,AP006
FL19397,AP010
FL19398,AP006
FL19399,AP009
FL19400,AP031
FL19401,AP006
FL19402,AP014
FL19403,AP009
FL19404,AP038
FL19405,AP002
FL19406,AP038
FL19407,AP003
FL19408,AP006
FL19409,AP003
FL19410,AP004
FL19411,AP024
FL19412,AP004
FL19413,AP010
FL19414,AP004
FL19415,AP028
FL19416,AP005
FL19417,AP018
FL19418,AP022
FL19419,AP004
FL19420,AP038
FL19421,AP040
FL19422,AP027
FL19423,AP008
FL19424,AP040
FL19425,AP006
FL19426,AP007
FL19427,AP020
FL19428,AP003
FL19429,AP007
FL19430,AP016
FL19431,AP021
FL19432,AP035
FL19433,AP019
FL19434,AP003
FL19435,AP029
FL19436,AP010
FL19437,AP025
FL19438,AP006
FL19439,AP005
FL19440,AP019
FL19441,AP026
FL19442,AP014
FL19443,AP023
FL19444,AP014
FL19445,AP006
FL19446,AP003
FL19447,AP001
FL19448,AP034
FL19449,AP002
FL19450,AP009
FL19451,AP008
FL19452,AP003
FL19453,AP005
FL19454,AP003
FL19455,AP028
FL19456,AP004
FL19457,AP009
FL19458,AP028
FL19459,AP027
FL19460,AP001
FL19461,AP038
FL19462,AP008
FL19463,AP009
FL19464,AP015
FL19465,AP005
FL19466,AP009
FL19467,AP007
FL19468,AP002
FL19469,AP022
FL19470,AP001
FL19471,AP025
FL19472,AP010
FL19473,AP019
FL19474,AP005
FL19475,AP010
FL19476,AP004
FL19477,AP013
FL19478,AP004
FL19479,AP002
FL19480,AP019
FL19481,AP020
FL19482,AP004
FL19483,AP035
FL19484,AP014
FL19485,AP009
FL19486,AP033
FL19487,AP015
FL19488,AP004
FL19489,AP013
FL19490,AP008
FL19491,AP006
FL19492,AP008
FL19493,AP009
FL19494,AP029
FL19495,AP006
FL19496,AP022
FL19497,AP006
FL19498,AP009
FL19499,AP023
FL19500,AP034
FL19501,AP035
FL19502,AP038
FL19503,AP031
FL19504,AP010
FL19505,AP021
FL19506,AP015
FL19507,AP008
FL19508,AP040
FL19509,AP013
FL19510,AP008
FL19511,AP024
FL19512,AP001
FL19513,AP018
FL19514,AP028
FL19515,AP036
FL19516,AP002
FL19517,AP030
FL19518,AP011
FL19519,AP005
FL19520,AP003
FL19521,AP001
FL19522,AP010
FL19523,AP002
FL19524,AP001
FL19525,AP002
FL19526,AP004
FL19527,AP002
FL19528,AP005
FL19529,AP025
FL19530,AP010
FL19531,AP009
FL19532,AP010
FL19533,AP022
FL19534,AP006
FL19535,AP021
FL19536,AP005
FL19537,AP031
FL19538,AP002
FL19539,AP018
FL19540,AP003
FL19541,AP002
FL19542,AP020
FL19543,AP001
FL19544,AP008
FL19545,AP007
FL19546,AP019
FL19547,AP009
FL19548,AP004
FL19549,AP040
FL19550,AP009
FL19551,AP003
FL19552,AP038
FL19553,AP011
FL19554,AP029
FL19555,AP005
FL19556,AP001
FL19557,AP032
FL19558,AP025
FL19559,AP007
FL19560,AP004
FL19561,AP030
FL19562,AP002
FL19563,AP010
FL19564,AP030
FL19565,AP010
FL19566,AP025
FL19567,AP004
FL19568,AP020
FL19569,AP001
FL19570,AP002
FL19571,AP010
FL19572,AP033
FL19573,AP007
FL19574,AP037
FL19575,AP004
FL19576,AP028
FL19577,AP018
FL19578,AP006
FL19579,AP033
FL19580,AP036
FL19581,AP034
FL19582,AP017
FL19583,AP032
FL19584,AP003
FL19585,AP032
FL19586,AP004
FL19587,AP023
FL19588,AP010
FL19589,AP001
FL19590,AP014
FL19591,AP031
FL19592,AP026
FL19593,AP022
FL19594,AP037
FL19595,AP020
FL19596,AP001
FL19597,AP036
FL19598,AP030
FL19599,AP008
FL19600,AP036
FL19601,AP015
FL19602,AP018
FL19603,AP003
FL19604,AP007
FL19605,AP026
FL19606,AP009
FL19607,AP036
FL19608,AP028
FL19609,AP033
FL19610,AP005
FL19611,AP001
FL19612,AP031
FL19613,AP009
FL19614,AP011
FL19615,AP004
FL19616,AP003
FL19617,AP033
FL19618,AP037
FL19619,AP003
FL19620,AP037
FL19621,AP010
FL19622,AP007
FL19623,AP010
FL19624,AP034
FL19625,AP009
FL19626,AP021
FL19627,AP030
FL19628,AP009
FL19629,AP005
FL19630,AP011
FL19631,AP002
FL19632,AP034
FL19633,AP039
FL19634,AP012
FL19635,AP003
FL19636,AP001
FL19637,AP013
FL19638,AP007
FL19639,AP017
FL19640,AP004
FL19641,AP037
FL19642,AP010
FL19643,AP007
FL19644,AP006
FL19645,AP005
FL19646,AP003
FL19647,AP001
FL19648,AP017
FL19649,AP010
FL19650,AP034
FL19651,AP003
FL19652,AP005
FL19653,AP002
FL19654,AP006
FL19655,AP004
FL19656,AP026
FL19657,AP020
FL19658,AP002
FL19659,AP004
FL19660,AP012
FL19661,AP040
FL19662,AP004
FL19663,AP030
FL19664,AP001
FL19665,AP021
FL19666,AP010
FL19667,AP007
FL19668,AP005
FL19669,AP010
FL19670,AP002
FL19671,AP004
FL19672,AP039
FL19673,AP005
FL19674,AP010
FL19675,AP007
FL19676,AP034
FL19677,AP002
FL19678,AP005
FL19679,AP010
FL19680,AP027
FL19681,AP013
FL19682,AP014
FL19683,AP012
FL19684,AP004
FL19685,AP005
FL19686,AP006
FL19687,AP002
FL19688,AP008
FL19689,AP033
FL19690,AP006
FL19691,AP001
FL19692,AP004
FL19693,AP024
FL19694,AP006
FL19695,AP022
FL19696,AP010
FL19697,AP023
FL19698,AP005
FL19699,AP008
FL19700,AP010
FL19701,AP004
FL19702,AP001
FL19703,AP013
FL19704,AP033
FL19705,AP036
FL19706,AP014
FL19707,AP022
FL19708,AP032
FL19709,AP020
FL19710,AP040
FL19711,AP010
FL19712,AP005
FL19713,AP011
FL19714,AP003
FL19715,AP031
FL19716,AP002
FL19717,AP001
FL19718,AP005
FL19719,AP003
FL19720,AP016
FL19721,AP003
FL19722,AP009
FL19723,AP006
FL19724,AP008
FL19725,AP007
FL19726,AP003
FL19727,AP015
FL19728,AP031
FL19729,AP001
FL19730,AP004
FL19731,AP006
FL19732,AP001
FL19733,AP012
FL19734,AP010
FL19735,AP006
FL19736,AP003
FL19737,AP004
FL19738,AP005
FL19739,AP009
FL19740,AP004
FL19741,AP010
FL19742,AP003
FL19743,AP010
FL19744,AP015
FL19745,AP023
FL19746,AP001
FL19747,AP010
FL19748,AP001
FL19749,AP012
FL19750,AP005
FL19751,AP010
FL19752,AP026
FL19753,AP002
FL19754,AP034
FL19755,AP008
FL19756,AP010
FL19757,AP001
FL19758,AP005
FL19759,AP002
FL19760,AP037
FL19761,AP025
FL19762,AP008
FL19763,AP003
FL19764,AP001
FL19765,AP036
FL19766,AP001
FL19767,AP008
FL19768,AP003
FL19769,AP007
FL19770,AP018
FL19771,AP002
FL19772,AP006
FL19773,AP028
FL19774,AP036
FL19775,AP009
FL19776,AP006
FL19777,AP010
FL19778,AP008
FL19779,AP010
FL19780,AP004
FL19781,AP006
FL19782,AP017
FL19783,AP008
FL19784,AP004
FL19785,AP020
FL19786,AP025
FL19787,AP022
FL19788,AP024
FL19789,AP003
FL19790,AP008
FL19791,AP006
FL19792,AP005
FL19793,AP008
FL19794,AP014
FL19795,AP003
FL19796,AP001
FL19797,AP035
FL19798,AP006
FL19799,AP005
FL19800,AP003
FL19801,AP004
FL19802,AP001
FL19803,AP040
FL19804,AP029
FL19805,AP001
FL19806,AP023
FL19807,AP010
FL19808,AP032
FL19809,AP008
FL19810,AP034
FL19811,AP005
FL19812,AP030
FL19813,AP025
FL19814,AP012
FL19815,AP022
FL19816,AP030
FL19817,AP036
FL19818,AP026
FL19819,AP009
FL19820,AP032
FL19821,AP020
FL19822,AP008
FL19823,AP013
FL19824,AP035
FL19825,AP002
FL19826,AP007
FL19827,AP033
FL19828,AP019
FL19829,AP002
FL19830,AP013
FL19831,AP016
FL19832,AP005
FL19833,AP006
FL19834,AP003
FL19835,AP031
FL19836,AP001
FL19837,AP003
FL19838,AP028
FL19839,AP008
FL19840,AP015
FL19841,AP009
FL19842,AP037
FL19843,AP028
FL19844,AP010
FL19845,AP034
FL19846,AP015
FL19847,AP027
FL19848,AP003
FL19849,AP001
FL19850,AP034
FL19851,AP036
FL19852,AP008
FL19853,AP003
FL19854,AP006
FL19855,AP040
FL19856,AP025
FL19857,AP007
FL19858,AP013
FL19859,AP001
FL19860,AP008
FL19861,AP010
FL19862,AP036
FL19863,AP008
FL19864,AP003
FL19865,AP010
FL19866,AP004
FL19867,AP001
FL19868,AP009
FL19869,AP002
FL19870,AP019
FL19871,AP017
FL19872,AP018
FL19873,AP003
FL19874,AP008
FL19875,AP023
FL19876,AP031
FL19877,AP010
FL19878,AP027
FL19879,AP020
FL19880,AP001
FL19881,AP035
FL19882,AP039
FL19883,AP033
FL19884,AP012
FL19885,AP009
FL19886,AP023
FL19887,AP003
FL19888,AP017
FL19889,AP004
FL19890,AP015
FL19891,AP010
FL19892,AP032
FL19893,AP006
FL19894,AP011
FL19895,AP018
FL19896,AP009
FL19897,AP004
FL19898,AP032
FL19899,AP009
FL19900,AP036
FL19901,AP023
FL19902,AP012
FL19903,AP008
FL19904,AP006
FL19905,AP004
FL19906,AP018
FL19907,AP003
FL19908,AP020
FL19909,AP005
FL19910,AP035
FL19911,AP003
FL19912,AP008
FL19913,AP028
FL19914,AP013
FL19915,AP002
FL19916,AP001
FL19917,AP022
FL19918,AP006
FL19919,AP009
FL19920,AP008
FL19921,AP037
FL19922,AP004
FL19923,AP024
FL19924,AP004
FL19925,AP034
FL19926,AP010
FL19927,AP006
FL19928,AP026
FL19929,AP003
FL19930,AP004
FL19931,AP006
FL19932,AP005
FL19933,AP036
FL19934,AP022
FL19935,AP030
FL19936,AP006
FL19937,AP001
FL19938,AP008
FL19939,AP010
FL19940,AP009
FL19941,AP003
FL19942,AP008
FL19943,AP018
FL19944,AP005
FL19945,AP006
FL19946,AP004
FL19947,AP030
FL19948,AP003
FL19949,AP007
FL19950,AP001
FL19951,AP015
FL19952,AP020
FL19953,AP011
FL19954,AP005
FL19955,AP039
FL19956,AP035
FL19957,AP001
FL19958,AP003
FL19959,AP002
FL19960,AP008
FL19961,AP012
FL19962,AP017
FL19963,AP005
FL19964,AP001
FL19965,AP028
FL19966,AP003
FL19967,AP039
FL19968,AP016
FL19969,AP019
FL19970,AP002
FL19971,AP006
FL19972,AP004
FL19973,AP017
FL19974,AP002
FL19975,AP013
FL19976,AP004
FL19977,AP035
FL19978,AP025
FL19979,AP001
FL19980,AP039
FL19981,AP006
FL19982,AP033
FL19983,AP016
FL19984,AP036
FL19985,AP035
FL19986,AP021
FL19987,AP029
FL19988,AP033
FL19989,AP030
FL19990,AP007
FL19991,AP003
FL19992,AP014
FL19993,AP002
FL19994,AP017
FL19995,AP004
FL19996,AP013
FL19997,AP032
FL19998,AP007
FL19999,AP021
FL20000,AP007
FL20001,AP026
FL20002,AP003
FL20003,AP009
FL20004,AP005
FL20005,AP001
FL20006,AP007
FL20007,AP033
FL20008,AP032
FL20009,AP002
FL20010,AP010
FL20011,AP039
FL20012,AP003
FL20013,AP031
FL20014,AP010
FL20015,AP009
FL20016,AP007
FL20017,AP015
FL20018,AP007
FL20019,AP012
FL20020,AP040
FL20021,AP012
FL20022,AP008
FL20023,AP001
FL20024,AP035
FL20025,AP003
FL20026,AP029
FL20027,AP004
FL20028,AP036
FL20029,AP013
FL20030,AP012
FL20031,AP002
FL20032,AP010
FL20033,AP005
FL20034,AP004
FL20035,AP013
FL20036,AP006
FL20037,AP004
FL20038,AP030
FL20039,AP003
FL20040,AP034
FL20041,AP001
FL20042,AP029
FL20043,AP003
FL20044,AP011
FL20045,AP010
FL20046,AP005
FL20047,AP004
FL20048,AP029
FL20049,AP010
FL20050,AP031
FL20051,AP034
FL20052,AP024
FL20053,AP007
FL20054,AP020
FL20055,AP035
FL20056,AP008
FL20057,AP009
FL20058,AP007
FL20059,AP038
FL20060,AP008
FL20061,AP040
FL20062,AP010
FL20063,AP026
FL20064,AP036
FL20065,AP009
FL20066,AP002
FL20067,AP017
FL20068,AP010
FL20069,AP012
FL20070,AP003
FL20071,AP010
FL20072,AP009
FL20073,AP033
FL20074,AP017
FL20075,AP002
FL20076,AP011
FL20077,AP008
FL20078,AP027
FL20079,AP033
FL20080,AP002
FL20081,AP004
FL20082,AP031
FL20083,AP002
FL20084,AP009
FL20085,AP004
FL20086,AP026
FL20087,AP001
FL20088,AP006
FL20089,AP040
FL20090,AP007
FL20091,AP038
FL20092,AP009
FL20093,AP001
FL20094,AP031
FL20095,AP010
FL20096,AP003
FL20097,AP035
FL20098,AP021
FL20099,AP002
FL20100,AP008
FL20101,AP015
FL20102,AP002
FL20103,AP027
FL20104,AP001
FL20105,AP003
FL20106,AP013
FL20107,AP004
FL20108,AP039
FL20109,AP031
FL20110,AP008
FL20111,AP017
FL20112,AP010
FL20113,AP006
FL20114,AP007
FL20115,AP010
FL20116,AP008
FL20117,AP037
FL20118,AP003
FL20119,AP008
FL20120,AP038
FL20121,AP034
FL20122,AP011
FL20123,AP004
FL20124,AP010
FL20125,AP037
FL20126,AP003
FL20127,AP023
FL20128,AP001
FL20129,AP022
FL20130,AP026
FL20131,AP004
FL20132,AP006
FL20133,AP016
FL20134,AP007
FL20135,AP032
FL20136,AP001
FL20137,AP006
FL20138,AP037
FL20139,AP021
FL20140,AP017
FL20141,AP007
FL20142,AP031
FL20143,AP010
FL20144,AP037
FL20145,AP010
FL20146,AP006
FL20147,AP034
FL20148,AP010
FL20149,AP003
FL20150,AP009
FL20151,AP004
FL20152,AP002
FL20153,AP008
FL20154,AP027
FL20155,AP002
FL20156,AP020
FL20157,AP022
FL20158,AP010
FL20159,AP001
FL20160,AP034
FL20161,AP017
FL20162,AP025
FL20163,AP002
FL20164,AP024
FL20165,AP006
FL20166,AP031
FL20167,AP007
FL20168,AP005
FL20169,AP038
FL20170,AP006
FL20171,AP033
FL20172,AP001
FL20173,AP009
FL20174,AP010
FL20175,AP007
FL20176,AP020
FL20177,AP006
FL20178,AP014
FL20179,AP033
FL20180,AP027
FL20181,AP001
FL20182,AP002
FL20183,AP008
FL20184,AP036
FL20185,AP023
FL20186,AP009
FL20187,AP004
FL20188,AP007
FL20189,AP026
FL20190,AP009
FL20191,AP019
FL20192,AP040
FL20193,AP033
FL20194,AP015
FL20195,AP013
FL20196,AP037
FL20197,AP005
FL20198,AP003
FL20199,AP002
FL20200,AP005
FL20201,AP012
FL20202,AP013
FL20203,AP007
FL20204,AP002
FL20205,AP006
FL20206,AP009
FL20207,AP025
FL20208,AP006
FL20209,AP002
FL20210,AP010
FL20211,AP006
FL20212,AP040
FL20213,AP021
FL20214,AP003
FL20215,AP008
FL20216,AP002
FL20217,AP009
FL20218,AP011
FL20219,AP010
FL20220,AP002
FL20221,AP039
FL20222,AP029
FL20223,AP001
FL20224,AP023
FL20225,AP002
FL20226,AP028
FL20227,AP001
