:START_ID(Flight),:END_ID(Airport)
FL07456,AP030
FL07457,AP001
FL07458,AP012
FL07459,AP002
FL07460,AP010
FL07461,AP029
FL07462,AP010
FL07463,AP006
FL07464,AP010
FL07465,AP003
FL07466,AP002
FL07467,AP032
FL07468,AP010
FL07469,AP008
FL07470,AP001
FL07471,AP025
FL07472,AP005
FL07473,AP010
FL07474,AP015
FL07475,AP007
FL07476,AP001
FL07477,AP009
FL07478,AP023
FL07479,AP022
FL07480,AP017
FL07481,AP016
FL07482,AP037
FL07483,AP006
FL07484,AP002
FL07485,AP008
FL07486,AP032
FL07487,AP030
FL07488,AP031
FL07489,AP009
FL07490,AP039
FL07491,AP004
FL07492,AP008
FL07493,AP023
FL07494,AP006
FL07495,AP033
FL07496,AP030
FL07497,AP001
FL07498,AP015
FL07499,AP009
FL07500,AP003
FL07501,AP032
FL07502,AP037
FL07503,AP027
FL07504,AP022
FL07505,AP034
FL07506,AP006
FL07507,AP005
FL07508,AP009
FL07509,AP003
FL07510,AP021
FL07511,AP004
FL07512,AP036
FL07513,AP010
FL07514,AP004
FL07515,AP007
FL07516,AP009
FL07517,AP001
FL07518,AP022
FL07519,AP004
FL07520,AP007
FL07521,AP008
FL07522,AP002
FL07523,AP022
FL07524,AP025
FL07525,AP008
FL07526,AP010
FL07527,AP019
FL07528,AP008
FL07529,AP029
FL07530,AP023
FL07531,AP002
FL07532,AP007
FL07533,AP014
FL07534,AP008
FL07535,AP012
FL07536,AP016
FL07537,AP009
FL07538,AP034
FL07539,AP010
FL07540,AP024
FL07541,AP007
FL07542,AP009
FL07543,AP033
FL07544,AP008
FL07545,AP004
FL07546,AP036
FL07547,AP010
FL07548,AP004
FL07549,AP018
FL07550,AP030
FL07551,AP026
FL07552,AP008
FL07553,AP001
FL07554,AP002
FL07555,AP008
FL07556,AP035
FL07557,AP037
FL07558,AP003
FL07559,AP025
FL07560,AP007
FL07561,AP002
FL07562,AP034
FL07563,AP010
FL07564,AP008
FL07565,AP002
FL07566,AP003
FL07567,AP006
FL07568,AP001
FL07569,AP008
FL07570,AP010
FL07571,AP032
FL07572,AP001
FL07573,AP005
FL07574,AP002
FL07575,AP028
FL07576,AP007
FL07577,AP012
FL07578,AP006
FL07579,AP002
FL07580,AP025
FL07581,AP008
FL07582,AP030
FL07583,AP005
FL07584,AP001
FL07585,AP009
FL07586,AP003
FL07587,AP009
FL07588,AP014
FL07589,AP008
FL07590,AP029
FL07591,AP020
FL07592,AP032
FL07593,AP009
FL07594,AP003
FL07595,AP009
FL07596,AP020
FL07597,AP004
FL07598,AP034
FL07599,AP008
FL07600,AP010
FL07601,AP002
FL07602,AP020
FL07603,AP011
FL07604,AP028
FL07605,AP001
FL07606,AP008
FL07607,AP009
FL07608,AP038
FL07609,AP002
FL07610,AP008
FL07611,AP001
FL07612,AP015
FL07613,AP006
FL07614,AP005
FL07615,AP008
FL07616,AP017
FL07617,AP006
FL07618,AP022
FL07619,AP008
FL07620,AP031
FL07621,AP001
FL07622,AP040
FL07623,AP018
FL07624,AP010
FL07625,AP002
FL07626,AP007
FL07627,AP028
FL07628,AP025
FL07629,AP007
FL07630,AP030
FL07631,AP032
FL07632,AP031
FL07633,AP039
FL07634,AP031
FL07635,AP012
FL07636,AP022
FL07637,AP036
FL07638,AP014
FL07639,AP021
FL07640,AP008
FL07641,AP018
FL07642,AP022
FL07643,AP007
FL07644,AP015
FL07645,AP034
FL07646,AP005
FL07647,AP036
FL07648,AP009
FL07649,AP003
FL07650,AP002
FL07651,AP006
FL07652,AP026
FL07653,AP009
FL07654,AP039
FL07655,AP031
FL07656,AP022
FL07657,AP027
FL07658,AP029
FL07659,AP006
FL07660,AP003
FL07661,AP005
FL07662,AP040
FL07663,AP015
FL07664,AP006
FL07665,AP005
FL07666,AP033
FL07667,AP009
FL07668,AP003
FL07669,AP005
FL07670,AP029
FL07671,AP035
FL07672,AP003
FL07673,AP005
FL07674,AP035
FL07675,AP018
FL07676,AP027
FL07677,AP007
FL07678,AP006
FL07679,AP018
FL07680,AP009
FL07681,AP010
FL07682,AP024
FL07683,AP002
FL07684,AP017
FL07685,AP033
FL07686,AP005
FL07687,AP004
FL07688,AP002
FL07689,AP014
FL07690,AP039
FL07691,AP003
FL07692,AP026
FL07693,AP011
FL07694,AP007
FL07695,AP036
FL07696,AP004
FL07697,AP018
FL07698,AP010
FL07699,AP002
FL07700,AP006
FL07701,AP024
FL07702,AP001
FL07703,AP029
FL07704,AP006
FL07705,AP018
FL07706,AP003
FL07707,AP007
FL07708,AP017
FL07709,AP005
FL07710,AP001
FL07711,AP006
FL07712,AP018
FL07713,AP034
FL07714,AP002
FL07715,AP006
FL07716,AP029
FL07717,AP028
FL07718,AP003
FL07719,AP028
FL07720,AP020
FL07721,AP036
FL07722,AP032
FL07723,AP004
FL07724,AP008
FL07725,AP006
FL07726,AP010
FL07727,AP009
FL07728,AP005
FL07729,AP032
FL07730,AP008
FL07731,AP009
FL07732,AP015
FL07733,AP007
FL07734,AP003
FL07735,AP023
FL07736,AP039
FL07737,AP008
FL07738,AP009
FL07739,AP020
FL07740,AP006
FL07741,AP008
FL07742,AP004
FL07743,AP001
FL07744,AP024
FL07745,AP006
FL07746,AP010
FL07747,AP016
FL07748,AP004
FL07749,AP015
FL07750,AP006
FL07751,AP022
FL07752,AP035
FL07753,AP003
FL07754,AP016
FL07755,AP004
FL07756,AP012
FL07757,AP037
FL07758,AP005
FL07759,AP033
FL07760,AP015
FL07761,AP005
FL07762,AP004
FL07763,AP010
FL07764,AP002
FL07765,AP020
FL07766,AP033
FL07767,AP009
FL07768,AP010
FL07769,AP005
FL07770,AP028
FL07771,AP004
FL07772,AP001
FL07773,AP017
FL07774,AP027
FL07775,AP001
FL07776,AP007
FL07777,AP008
FL07778,AP009
FL07779,AP035
FL07780,AP010
FL07781,AP003
FL07782,AP016
FL07783,AP002
FL07784,AP007
FL07785,AP009
FL07786,AP033
FL07787,AP036
FL07788,AP007
FL07789,AP023
FL07790,AP035
FL07791,AP032
FL07792,AP006
FL07793,AP005
FL07794,AP020
FL07795,AP005
FL07796,AP003
FL07797,AP009
FL07798,AP040
FL07799,AP028
FL07800,AP019
FL07801,AP022
FL07802,AP004
FL07803,AP007
FL07804,AP006
FL07805,AP001
FL07806,AP003
FL07807,AP005
FL07808,AP032
FL07809,AP006
FL07810,AP031
FL07811,AP007
FL07812,AP019
FL07813,AP004
FL07814,AP008
FL07815,AP002
FL07816,AP001
FL07817,AP002
FL07818,AP026
FL07819,AP029
FL07820,AP025
FL07821,AP028
FL07822,AP040
FL07823,AP003
FL07824,AP007
FL07825,AP001
FL07826,AP010
FL07827,AP036
FL07828,AP014
FL07829,AP006
FL07830,AP010
FL07831,AP007
FL07832,AP015
FL07833,AP023
FL07834,AP021
FL07835,AP010
FL07836,AP008
FL07837,AP002
FL07838,AP010
FL07839,AP017
FL07840,AP008
FL07841,AP036
FL07842,AP033
FL07843,AP003
FL07844,AP007
FL07845,AP004
FL07846,AP007
FL07847,AP035
FL07848,AP004
FL07849,AP024
FL07850,AP032
FL07851,AP010
FL07852,AP022
FL07853,AP020
FL07854,AP005
FL07855,AP001
FL07856,AP026
FL07857,AP006
FL07858,AP004
FL07859,AP009
FL07860,AP007
FL07861,AP039
FL07862,AP003
FL07863,AP015
FL07864,AP001
FL07865,AP006
FL07866,AP024
FL07867,AP009
FL07868,AP007
FL07869,AP017
FL07870,AP005
FL07871,AP004
FL07872,AP020
FL07873,AP007
FL07874,AP009
FL07875,AP013
FL07876,AP007
FL07877,AP021
FL07878,AP006
FL07879,AP010
FL07880,AP002
FL07881,AP008
FL07882,AP013
FL07883,AP024
FL07884,AP021
FL07885,AP002
FL07886,AP012
FL07887,AP001
FL07888,AP017
FL07889,AP009
FL07890,AP032
FL07891,AP033
FL07892,AP006
FL07893,AP005
FL07894,AP001
FL07895,AP025
FL07896,AP002
FL07897,AP009
FL07898,AP028
FL07899,AP004
FL07900,AP009
FL07901,AP006
FL07902,AP002
FL07903,AP003
FL07904,AP040
FL07905,AP016
FL07906,AP035
FL07907,AP008
FL07908,AP012
FL07909,AP030
FL07910,AP009
FL07911,AP040
FL07912,AP010
FL07913,AP004
FL07914,AP016
FL07915,AP002
FL07916,AP009
FL07917,AP019
FL07918,AP006
FL07919,AP005
FL07920,AP022
FL07921,AP008
FL07922,AP012
FL07923,AP001
FL07924,AP020
FL07925,AP003
FL07926,AP021
FL07927,AP007
FL07928,AP005
FL07929,AP007
FL07930,AP006
FL07931,AP001
FL07932,AP008
FL07933,AP034
FL07934,AP002
FL07935,AP037
FL07936,AP010
FL07937,AP004
FL07938,AP002
FL07939,AP008
FL07940,AP010
FL07941,AP015
FL07942,AP021
FL07943,AP022
FL07944,AP008
FL07945,AP023
FL07946,AP034
FL07947,AP015
FL07948,AP024
FL07949,AP007
FL07950,AP036
FL07951,AP003
FL07952,AP008
FL07953,AP016
FL07954,AP005
FL07955,AP009
FL07956,AP005
FL07957,AP001
FL07958,AP004
FL07959,AP005
FL07960,AP036
FL07961,AP003
FL07962,AP005
FL07963,AP001
FL07964,AP006
FL07965,AP025
FL07966,AP013
FL07967,AP006
FL07968,AP008
FL07969,AP010
FL07970,AP026
FL07971,AP003
FL07972,AP036
FL07973,AP001
FL07974,AP008
FL07975,AP015
FL07976,AP019
FL07977,AP017
FL07978,AP006
FL07979,AP028
FL07980,AP001
FL07981,AP010
FL07982,AP017
FL07983,AP026
FL07984,AP012
FL07985,AP039
FL07986,AP009
FL07987,AP033
FL07988,AP037
FL07989,AP010
FL07990,AP008
FL07991,AP021
FL07992,AP025
FL07993,AP003
FL07994,AP017
FL07995,AP003
FL07996,AP019
FL07997,AP009
FL07998,AP030
FL07999,AP019
FL08000,AP001
FL08001,AP006
FL08002,AP038
FL08003,AP007
FL08004,AP005
FL08005,AP010
FL08006,AP005
FL08007,AP004
FL08008,AP002
FL08009,AP014
FL08010,AP002
FL08011,AP033
FL08012,AP019
FL08013,AP038
FL08014,AP021
FL08015,AP008
FL08016,AP009
FL08017,AP032
FL08018,AP004
FL08019,AP010
FL08020,AP028
FL08021,AP008
FL08022,AP002
FL08023,AP007
FL08024,AP009
FL08025,AP005
FL08026,AP002
FL08027,AP001
FL08028,AP039
FL08029,AP002
FL08030,AP005
FL08031,AP009
FL08032,AP006
FL08033,AP010
FL08034,AP008
FL08035,AP015
FL08036,AP029
FL08037,AP010
FL08038,AP005
FL08039,AP003
FL08040,AP010
FL08041,AP016
FL08042,AP033
FL08043,AP009
FL08044,AP008
FL08045,AP007
FL08046,AP018
FL08047,AP005
FL08048,AP014
FL08049,AP007
FL08050,AP006
FL08051,AP021
FL08052,AP006
FL08053,AP027
FL08054,AP007
FL08055,AP013
FL08056,AP006
FL08057,AP001
FL08058,AP028
FL08059,AP004
FL08060,AP033
FL08061,AP028
FL08062,AP040
FL08063,AP026
FL08064,AP030
FL08065,AP001
FL08066,AP011
FL08067,AP002
FL08068,AP014
FL08069,AP008
FL08070,AP016
FL08071,AP009
FL08072,AP003
FL08073,AP037
FL08074,AP007
FL08075,AP008
FL08076,AP004
FL08077,AP011
FL08078,AP033
FL08079,AP002
FL08080,AP040
FL08081,AP015
FL08082,AP026
FL08083,AP010
FL08084,AP009
FL08085,AP002
FL08086,AP007
FL08087,AP040
FL08088,AP026
FL08089,AP028
FL08090,AP027
FL08091,AP038
FL08092,AP025
FL08093,AP027
FL08094,AP002
FL08095,AP037
FL08096,AP008
FL08097,AP022
FL08098,AP037
FL08099,AP007
FL08100,AP001
FL08101,AP034
FL08102,AP032
FL08103,AP007
FL08104,AP017
FL08105,AP009
FL08106,AP040
FL08107,AP002
FL08108,AP008
FL08109,AP015
FL08110,AP002
FL08111,AP028
FL08112,AP027
FL08113,AP023
FL08114,AP007
FL08115,AP021
FL08116,AP012
FL08117,AP019
FL08118,AP008
FL08119,AP006
FL08120,AP029
FL08121,AP004
FL08122,AP035
FL08123,AP003
FL08124,AP021
FL08125,AP006
FL08126,AP010
FL08127,AP002
FL08128,AP031
FL08129,AP038
FL08130,AP009
FL08131,AP006
FL08132,AP021
FL08133,AP027
FL08134,AP003
FL08135,AP006
FL08136,AP009
FL08137,AP003
FL08138,AP019
FL08139,AP007
FL08140,AP004
FL08141,AP026
FL08142,AP002
FL08143,AP007
FL08144,AP003
FL08145,AP001
FL08146,AP013
FL08147,AP020
FL08148,AP010
FL08149,AP023
FL08150,AP009
FL08151,AP035
FL08152,AP001
FL08153,AP005
FL08154,AP002
FL08155,AP030
FL08156,AP017
FL08157,AP004
FL08158,AP010
FL08159,AP005
FL08160,AP036
FL08161,AP008
FL08162,AP010
FL08163,AP009
FL08164,AP017
FL08165,AP003
FL08166,AP004
FL08167,AP027
FL08168,AP003
FL08169,AP009
FL08170,AP019
FL08171,AP006
FL08172,AP004
FL08173,AP005
FL08174,AP030
FL08175,AP009
FL08176,AP025
FL08177,AP027
FL08178,AP013
FL08179,AP003
FL08180,AP005
FL08181,AP018
FL08182,AP038
FL08183,AP012
FL08184,AP009
FL08185,AP006
FL08186,AP019
FL08187,AP035
FL08188,AP007
FL08189,AP008
FL08190,AP036
FL08191,AP004
FL08192,AP010
FL08193,AP008
FL08194,AP004
FL08195,AP006
FL08196,AP001
FL08197,AP004
FL08198,AP037
FL08199,AP015
FL08200,AP019
FL08201,AP008
FL08202,AP023
FL08203,AP017
FL08204,AP025
FL08205,AP009
FL08206,AP005
FL08207,AP007
FL08208,AP030
FL08209,AP006
FL08210,AP016
FL08211,AP002
FL08212,AP015
FL08213,AP008
FL08214,AP034
FL08215,AP037
FL08216,AP006
FL08217,AP005
FL08218,AP028
FL08219,AP007
FL08220,AP010
FL08221,AP024
FL08222,AP001
FL08223,AP003
FL08224,AP010
FL08225,AP018
FL08226,AP005
FL08227,AP023
FL08228,AP001
FL08229,AP002
FL08230,AP003
FL08231,AP026
FL08232,AP001
FL08233,AP009
FL08234,AP006
FL08235,AP038
FL08236,AP003
FL08237,AP007
FL08238,AP016
FL08239,AP023
FL08240,AP004
FL08241,AP014
FL08242,AP005
FL08243,AP010
FL08244,AP008
FL08245,AP032
FL08246,AP006
FL08247,AP005
FL08248,AP001
FL08249,AP023
FL08250,AP007
FL08251,AP004
FL08252,AP020
FL08253,AP010
FL08254,AP005
FL08255,AP014
FL08256,AP008
FL08257,AP037
FL08258,AP007
FL08259,AP016
FL08260,AP033
FL08261,AP007
FL08262,AP006
FL08263,AP001
FL08264,AP008
FL08265,AP007
FL08266,AP001
FL08267,AP040
FL08268,AP001
FL08269,AP005
FL08270,AP001
FL08271,AP020
FL08272,AP035
FL08273,AP006
FL08274,AP010
FL08275,AP015
FL08276,AP007
FL08277,AP014
FL08278,AP006
FL08279,AP007
FL08280,AP008
FL08281,AP001
FL08282,AP010
FL08283,AP009
FL08284,AP036
FL08285,AP009
FL08286,AP001
FL08287,AP032
FL08288,AP009
FL08289,AP003
FL08290,AP001
FL08291,AP005
FL08292,AP030
FL08293,AP003
FL08294,AP008
FL08295,AP039
FL08296,AP006
FL08297,AP021
FL08298,AP039
FL08299,AP002
FL08300,AP025
FL08301,AP007
FL08302,AP009
FL08303,AP013
FL08304,AP030
FL08305,AP007
FL08306,AP005
FL08307,AP006
FL08308,AP003
FL08309,AP022
FL08310,AP010
FL08311,AP009
FL08312,AP004
FL08313,AP021
FL08314,AP008
FL08315,AP005
FL08316,AP006
FL08317,AP019
FL08318,AP024
FL08319,AP008
FL08320,AP036
FL08321,AP003
FL08322,AP033
FL08323,AP027
FL08324,AP006
FL08325,AP032
FL08326,AP009
FL08327,AP018
FL08328,AP007
FL08329,AP015
FL08330,AP002
FL08331,AP035
FL08332,AP011
FL08333,AP008
FL08334,AP009
FL08335,AP023
FL08336,AP016
FL08337,AP036
FL08338,AP009
FL08339,AP026
FL08340,AP005
FL08341,AP021
FL08342,AP002
FL08343,AP040
FL08344,AP018
FL08345,AP007
FL08346,AP009
FL08347,AP003
FL08348,AP005
FL08349,AP019
FL08350,AP022
FL08351,AP032
FL08352,AP010
FL08353,AP022
FL08354,AP027
FL08355,AP015
FL08356,AP006
FL08357,AP008
FL08358,AP005
FL08359,AP022
FL08360,AP034
FL08361,AP008
FL08362,AP011
FL08363,AP035
FL08364,AP009
FL08365,AP020
FL08366,AP002
FL08367,AP013
FL08368,AP022
FL08369,AP004
FL08370,AP006
FL08371,AP017
FL08372,AP006
FL08373,AP014
FL08374,AP002
FL08375,AP021
FL08376,AP004
FL08377,AP003
FL08378,AP008
FL08379,AP035
FL08380,AP006
FL08381,AP003
FL08382,AP030
FL08383,AP001
FL08384,AP003
FL08385,AP005
FL08386,AP003
FL08387,AP001
FL08388,AP008
FL08389,AP021
FL08390,AP002
FL08391,AP006
FL08392,AP009
FL08393,AP008
FL08394,AP005
FL08395,AP031
FL08396,AP004
FL08397,AP009
FL08398,AP005
FL08399,AP003
FL08400,AP008
FL08401,AP031
FL08402,AP005
FL08403,AP008
FL08404,AP003
FL08405,AP017
FL08406,AP009
FL08407,AP007
FL08408,AP002
FL08409,AP035
FL08410,AP002
FL08411,AP021
FL08412,AP018
FL08413,AP013
FL08414,AP024
FL08415,AP011
FL08416,AP007
FL08417,AP010
FL08418,AP038
FL08419,AP040
FL08420,AP003
FL08421,AP019
FL08422,AP034
FL08423,AP010
FL08424,AP007
FL08425,AP009
FL08426,AP005
FL08427,AP002
FL08428,AP004
FL08429,AP032
FL08430,AP037
FL08431,AP028
FL08432,AP011
FL08433,AP003
FL08434,AP007
FL08435,AP002
FL08436,AP014
FL08437,AP008
FL08438,AP014
FL08439,AP009
FL08440,AP004
FL08441,AP006
FL08442,AP010
FL08443,AP011
FL08444,AP003
FL08445,AP035
FL08446,AP030
FL08447,AP005
FL08448,AP023
FL08449,AP004
FL08450,AP002
FL08451,AP034
FL08452,AP028
FL08453,AP033
FL08454,AP001
FL08455,AP007
FL08456,AP039
FL08457,AP005
FL08458,AP011
FL08459,AP027
FL08460,AP007
FL08461,AP002
FL08462,AP018
FL08463,AP020
FL08464,AP014
FL08465,AP009
FL08466,AP003
FL08467,AP009
FL08468,AP002
FL08469,AP003
FL08470,AP040
FL08471,AP026
FL08472,AP018
FL08473,AP009
FL08474,AP028
FL08475,AP035
FL08476,AP003
FL08477,AP036
FL08478,AP007
FL08479,AP009
FL08480,AP018
FL08481,AP001
FL08482,AP039
FL08483,AP016
FL08484,AP038
FL08485,AP009
FL08486,AP016
FL08487,AP003
FL08488,AP026
FL08489,AP005
FL08490,AP001
FL08491,AP036
FL08492,AP004
FL08493,AP008
FL08494,AP009
FL08495,AP015
FL08496,AP032
FL08497,AP008
FL08498,AP030
FL08499,AP004
FL08500,AP031
FL08501,AP028
FL08502,AP034
FL08503,AP010
FL08504,AP004
FL08505,AP006
FL08506,AP009
FL08507,AP019
FL08508,AP009
FL08509,AP027
FL08510,AP004
FL08511,AP007
FL08512,AP037
FL08513,AP002
FL08514,AP005
FL08515,AP016
FL08516,AP006
FL08517,AP008
FL08518,AP025
FL08519,AP023
FL08520,AP020
FL08521,AP022
FL08522,AP006
FL08523,AP004
FL08524,AP009
FL08525,AP003
FL08526,AP032
FL08527,AP031
FL08528,AP037
FL08529,AP010
FL08530,AP005
FL08531,AP009
FL08532,AP012
FL08533,AP038
FL08534,AP013
FL08535,AP029
FL08536,AP021
FL08537,AP032
FL08538,AP016
FL08539,AP029
FL08540,AP025
FL08541,AP018
FL08542,AP002
FL08543,AP026
FL08544,AP003
FL08545,AP012
FL08546,AP001
FL08547,AP008
FL08548,AP006
FL08549,AP001
FL08550,AP039
FL08551,AP003
FL08552,AP038
FL08553,AP010
FL08554,AP022
FL08555,AP011
FL08556,AP005
FL08557,AP007
FL08558,AP020
FL08559,AP005
FL08560,AP004
FL08561,AP010
FL08562,AP002
FL08563,AP039
FL08564,AP016
FL08565,AP005
FL08566,AP006
FL08567,AP001
FL08568,AP011
FL08569,AP004
FL08570,AP003
FL08571,AP004
FL08572,AP010
FL08573,AP016
FL08574,AP010
FL08575,AP039
FL08576,AP004
FL08577,AP020
FL08578,AP006
FL08579,AP020
FL08580,AP002
FL08581,AP010
FL08582,AP005
FL08583,AP009
FL08584,AP001
FL08585,AP022
FL08586,AP003
FL08587,AP009
FL08588,AP004
FL08589,AP007
FL08590,AP002
FL08591,AP004
FL08592,AP003
FL08593,AP010
FL08594,AP003
FL08595,AP010
FL08596,AP006
FL08597,AP005
FL08598,AP017
FL08599,AP037
FL08600,AP001
FL08601,AP020
FL08602,AP001
FL08603,AP027
FL08604,AP006
FL08605,AP002
FL08606,AP038
FL08607,AP007
FL08608,AP038
FL08609,AP006
FL08610,AP004
FL08611,AP017
FL08612,AP012
FL08613,AP009
FL08614,AP013
FL08615,AP040
FL08616,AP002
FL08617,AP007
FL08618,AP005
FL08619,AP040
FL08620,AP003
FL08621,AP005
FL08622,AP003
FL08623,AP009
FL08624,AP037
FL08625,AP022
FL08626,AP001
FL08627,AP018
FL08628,AP002
FL08629,AP029
FL08630,AP008
FL08631,AP011
FL08632,AP027
FL08633,AP020
FL08634,AP028
FL08635,AP004
FL08636,AP036
FL08637,AP009
FL08638,AP004
FL08639,AP001
FL08640,AP011
FL08641,AP004
FL08642,AP025
FL08643,AP005
FL08644,AP007
FL08645,AP004
FL08646,AP035
FL08647,AP008
FL08648,AP010
FL08649,AP001
FL08650,AP004
FL08651,AP001
FL08652,AP019
FL08653,AP028
FL08654,AP007
FL08655,AP009
FL08656,AP021
FL08657,AP037
FL08658,AP030
FL08659,AP004
FL08660,AP001
FL08661,AP005
FL08662,AP039
FL08663,AP008
FL08664,AP004
FL08665,AP003
FL08666,AP034
FL08667,AP014
FL08668,AP038
FL08669,AP009
FL08670,AP001
FL08671,AP003
FL08672,AP009
FL08673,AP013
FL08674,AP009
FL08675,AP007
FL08676,AP008
FL08677,AP002
FL08678,AP014
FL08679,AP010
FL08680,AP020
FL08681,AP029
FL08682,AP036
FL08683,AP033
FL08684,AP022
FL08685,AP008
FL08686,AP005
FL08687,AP014
FL08688,AP001
FL08689,AP039
FL08690,AP034
FL08691,AP009
FL08692,AP036
FL08693,AP040
FL08694,AP003
FL08695,AP038
FL08696,AP008
FL08697,AP003
FL08698,AP032
FL08699,AP029
FL08700,AP010
FL08701,AP023
FL08702,AP008
FL08703,AP005
FL08704,AP009
FL08705,AP029
FL08706,AP024
FL08707,AP005
FL08708,AP003
FL08709,AP010
FL08710,AP005
FL08711,AP004
FL08712,AP001
FL08713,AP012
FL08714,AP011
FL08715,AP019
FL08716,AP005
FL08717,AP001
FL08718,AP005
FL08719,AP006
FL08720,AP003
FL08721,AP024
FL08722,AP032
FL08723,AP010
FL08724,AP005
FL08725,AP006
FL08726,AP025
FL08727,AP001
FL08728,AP027
FL08729,AP002
FL08730,AP007
FL08731,AP012
FL08732,AP009
FL08733,AP002
FL08734,AP003
FL08735,AP019
FL08736,AP008
FL08737,AP016
FL08738,AP004
FL08739,AP017
FL08740,AP022
FL08741,AP007
FL08742,AP037
FL08743,AP026
FL08744,AP003
FL08745,AP013
FL08746,AP007
FL08747,AP030
FL08748,AP017
FL08749,AP020
FL08750,AP009
FL08751,AP003
FL08752,AP001
FL08753,AP005
FL08754,AP018
FL08755,AP002
FL08756,AP005
FL08757,AP001
FL08758,AP010
FL08759,AP006
FL08760,AP001
FL08761,AP028
FL08762,AP024
FL08763,AP022
FL08764,AP039
FL08765,AP005
FL08766,AP033
FL08767,AP006
FL08768,AP016
FL08769,AP038
FL08770,AP022
FL08771,AP028
FL08772,AP039
FL08773,AP034
FL08774,AP023
FL08775,AP021
FL08776,AP039
FL08777,AP014
FL08778,AP006
FL08779,AP009
FL08780,AP022
FL08781,AP040
FL08782,AP020
FL08783,AP005
FL08784,AP008
FL08785,AP006
FL08786,AP009
FL08787,AP008
FL08788,AP005
FL08789,AP008
FL08790,AP006
FL08791,AP009
FL08792,AP023
FL08793,AP037
FL08794,AP040
FL08795,AP024
FL08796,AP016
FL08797,AP014
FL08798,AP010
FL08799,AP034
FL08800,AP029
FL08801,AP003
FL08802,AP004
FL08803,AP015
FL08804,AP036
FL08805,AP034
FL08806,AP008
FL08807,AP016
FL08808,AP007
FL08809,AP035
FL08810,AP004
FL08811,AP009
FL08812,AP002
FL08813,AP006
FL08814,AP004
FL08815,AP001
FL08816,AP007
FL08817,AP001
FL08818,AP008
FL08819,AP010
FL08820,AP036
FL08821,AP035
FL08822,AP002
FL08823,AP012
FL08824,AP006
FL08825,AP009
FL08826,AP021
FL08827,AP025
FL08828,AP002
FL08829,AP009
FL08830,AP035
FL08831,AP006
FL08832,AP024
FL08833,AP008
FL08834,AP004
FL08835,AP015
FL08836,AP004
FL08837,AP008
FL08838,AP006
FL08839,AP001
FL08840,AP015
FL08841,AP028
FL08842,AP003
FL08843,AP008
FL08844,AP001
FL08845,AP033
FL08846,AP001
FL08847,AP011
FL08848,AP037
FL08849,AP015
FL08850,AP023
FL08851,AP004
FL08852,AP001
FL08853,AP007
FL08854,AP010
FL08855,AP005
FL08856,AP010
FL08857,AP028
FL08858,AP010
FL08859,AP036
FL08860,AP040
FL08861,AP025
FL08862,AP005
FL08863,AP008
FL08864,AP005
FL08865,AP003
FL08866,AP020
FL08867,AP023
FL08868,AP034
FL08869,AP004
FL08870,AP025
FL08871,AP019
FL08872,AP012
FL08873,AP011
FL08874,AP007
FL08875,AP036
FL08876,AP024
FL08877,AP026
FL08878,AP011
FL08879,AP006
FL08880,AP002
FL08881,AP008
FL08882,AP036
FL08883,AP002
FL08884,AP009
FL08885,AP001
FL08886,AP034
FL08887,AP033
FL08888,AP005
FL08889,AP034
FL08890,AP015
FL08891,AP002
FL08892,AP031
FL08893,AP010
FL08894,AP008
FL08895,AP013
FL08896,AP002
FL08897,AP015
FL08898,AP026
FL08899,AP038
FL08900,AP007
FL08901,AP037
FL08902,AP007
FL08903,AP010
FL08904,AP024
FL08905,AP003
FL08906,AP020
FL08907,AP028
FL08908,AP015
FL08909,AP026
FL08910,AP006
FL08911,AP003
FL08912,AP009
FL08913,AP010
FL08914,AP028
FL08915,AP004
FL08916,AP010
FL08917,AP012
FL08918,AP002
FL08919,AP010
FL08920,AP009
FL08921,AP028
FL08922,AP001
FL08923,AP026
FL08924,AP006
FL08925,AP008
FL08926,AP001
FL08927,AP029
FL08928,AP009
FL08929,AP037
FL08930,AP010
FL08931,AP020
FL08932,AP018
FL08933,AP002
FL08934,AP025
FL08935,AP014
FL08936,AP009
FL08937,AP007
FL08938,AP001
FL08939,AP027
FL08940,AP033
FL08941,AP035
FL08942,AP034
FL08943,AP014
FL08944,AP004
FL08945,AP039
FL08946,AP033
FL08947,AP007
FL08948,AP004
FL08949,AP029
FL08950,AP040
FL08951,AP011
FL08952,AP018
FL08953,AP035
FL08954,AP006
FL08955,AP010
FL08956,AP003
FL08957,AP005
FL08958,AP026
FL08959,AP001
FL08960,AP006
FL08961,AP001
FL08962,AP006
FL08963,AP001
FL08964,AP009
FL08965,AP001
FL08966,AP007
FL08967,AP004
FL08968,AP032
FL08969,AP010
FL08970,AP036
FL08971,AP001
FL08972,AP008
FL08973,AP014
FL08974,AP005
FL08975,AP001
FL08976,AP012
FL08977,AP029
FL08978,AP007
FL08979,AP014
FL08980,AP018
FL08981,AP023
FL08982,AP024
FL08983,AP008
FL08984,AP040
FL08985,AP014
FL08986,AP023
FL08987,AP009
FL08988,AP023
FL08989,AP015
FL08990,AP030
FL08991,AP010
FL08992,AP009
FL08993,AP008
FL08994,AP020
FL08995,AP008
FL08996,AP005
FL08997,AP023
FL08998,AP008
FL08999,AP006
FL09000,AP021
FL09001,AP012
FL09002,AP001
FL09003,AP004
FL09004,AP021
FL09005,AP015
FL09006,AP002
FL09007,AP001
FL09008,AP033
