reading_id,sensor_id,ts,value
AC1015-S01-SN04-R00997,AC1015-S01-SN04,2024-08-11T12:00:00,1.12165
AC1015-S01-SN04-R01001,AC1015-S01-SN04,2024-08-11T16:00:00,1.09209
AC1015-S01-SN04-R01005,AC1015-S01-SN04,2024-08-11T20:00:00,1.07596
AC1015-S01-SN04-R01009,AC1015-S01-SN04,2024-08-12T00:00:00,1.08813
AC1015-S01-SN04-R01013,AC1015-S01-SN04,2024-08-12T04:00:00,1.05867
AC1015-S01-SN04-R01017,AC1015-S01-SN04,2024-08-12T08:00:00,1.08292
AC1015-S01-SN04-R01021,AC1015-S01-SN04,2024-08-12T12:00:00,1.08211
AC1015-S01-SN04-R01025,AC1015-S01-SN04,2024-08-12T16:00:00,1.05493
AC1015-S01-SN04-R01029,AC1015-S01-SN04,2024-08-12T20:00:00,1.0723
AC1015-S01-SN04-R01033,AC1015-S01-SN04,2024-08-13T00:00:00,1.10017
AC1015-S01-SN04-R01037,AC1015-S01-SN04,2024-08-13T04:00:00,1.11411
AC1015-S01-SN04-R01041,AC1015-S01-SN04,2024-08-13T08:00:00,1.11357
AC1015-S01-SN04-R01045,AC1015-S01-SN04,2024-08-13T12:00:00,1.0682
AC1015-S01-SN04-R01049,AC1015-S01-SN04,2024-08-13T16:00:00,1.06497
AC1015-S01-SN04-R01053,AC1015-S01-SN04,2024-08-13T20:00:00,1.08078
AC1015-S01-SN04-R01057,AC1015-S01-SN04,2024-08-14T00:00:00,1.11663
AC1015-S01-SN04-R01061,AC1015-S01-SN04,2024-08-14T04:00:00,1.0491
AC1015-S01-SN04-R01065,AC1015-S01-SN04,2024-08-14T08:00:00,1.13503
AC1015-S01-SN04-R01069,AC1015-S01-SN04,2024-08-14T12:00:00,1.07119
AC1015-S01-SN04-R01073,AC1015-S01-SN04,2024-08-14T16:00:00,1.0586
AC1015-S01-SN04-R01077,AC1015-S01-SN04,2024-08-14T20:00:00,1.09734
AC1015-S01-SN04-R01081,AC1015-S01-SN04,2024-08-15T00:00:00,1.08563
AC1015-S01-SN04-R01085,AC1015-S01-SN04,2024-08-15T04:00:00,1.10362
AC1015-S01-SN04-R01089,AC1015-S01-SN04,2024-08-15T08:00:00,1.09396
AC1015-S01-SN04-R01093,AC1015-S01-SN04,2024-08-15T12:00:00,1.07376
AC1015-S01-SN04-R01097,AC1015-S01-SN04,2024-08-15T16:00:00,1.09322
AC1015-S01-SN04-R01101,AC1015-S01-SN04,2024-08-15T20:00:00,1.07909
AC1015-S01-SN04-R01105,AC1015-S01-SN04,2024-08-16T00:00:00,1.09444
AC1015-S01-SN04-R01109,AC1015-S01-SN04,2024-08-16T04:00:00,1.12577
AC1015-S01-SN04-R01113,AC1015-S01-SN04,2024-08-16T08:00:00,1.1187
AC1015-S01-SN04-R01117,AC1015-S01-SN04,2024-08-16T12:00:00,1.09074
AC1015-S01-SN04-R01121,AC1015-S01-SN04,2024-08-16T16:00:00,1.09688
AC1015-S01-SN04-R01125,AC1015-S01-SN04,2024-08-16T20:00:00,1.11707
AC1015-S01-SN04-R01129,AC1015-S01-SN04,2024-08-17T00:00:00,1.04424
AC1015-S01-SN04-R01133,AC1015-S01-SN04,2024-08-17T04:00:00,1.0258
AC1015-S01-SN04-R01137,AC1015-S01-SN04,2024-08-17T08:00:00,1.11085
AC1015-S01-SN04-R01141,AC1015-S01-SN04,2024-08-17T12:00:00,1.11564
AC1015-S01-SN04-R01145,AC1015-S01-SN04,2024-08-17T16:00:00,1.09797
AC1015-S01-SN04-R01149,AC1015-S01-SN04,2024-08-17T20:00:00,1.06702
AC1015-S01-SN04-R01153,AC1015-S01-SN04,2024-08-18T00:00:00,1.04854
AC1015-S01-SN04-R01157,AC1015-S01-SN04,2024-08-18T04:00:00,1.10207
AC1015-S01-SN04-R01161,AC1015-S01-SN04,2024-08-18T08:00:00,1.10382
AC1015-S01-SN04-R01165,AC1015-S01-SN04,2024-08-18T12:00:00,1.09072
AC1015-S01-SN04-R01169,AC1015-S01-SN04,2024-08-18T16:00:00,1.05024
AC1015-S01-SN04-R01173,AC1015-S01-SN04,2024-08-18T20:00:00,1.05955
AC1015-S01-SN04-R01177,AC1015-S01-SN04,2024-08-19T00:00:00,1.08412
AC1015-S01-SN04-R01181,AC1015-S01-SN04,2024-08-19T04:00:00,1.06549
AC1015-S01-SN04-R01185,AC1015-S01-SN04,2024-08-19T08:00:00,1.09348
AC1015-S01-SN04-R01189,AC1015-S01-SN04,2024-08-19T12:00:00,1.08801
AC1015-S01-SN04-R01193,AC1015-S01-SN04,2024-08-19T16:00:00,1.11395
AC1015-S01-SN04-R01197,AC1015-S01-SN04,2024-08-19T20:00:00,1.08465
AC1015-S01-SN04-R01201,AC1015-S01-SN04,2024-08-20T00:00:00,1.08426
AC1015-S01-SN04-R01205,AC1015-S01-SN04,2024-08-20T04:00:00,1.07896
AC1015-S01-SN04-R01209,AC1015-S01-SN04,2024-08-20T08:00:00,1.08021
AC1015-S01-SN04-R01213,AC1015-S01-SN04,2024-08-20T12:00:00,1.08551
AC1015-S01-SN04-R01217,AC1015-S01-SN04,2024-08-20T16:00:00,1.09806
AC1015-S01-SN04-R01221,AC1015-S01-SN04,2024-08-20T20:00:00,1.08369
AC1015-S01-SN04-R01225,AC1015-S01-SN04,2024-08-21T00:00:00,1.06398
AC1015-S01-SN04-R01229,AC1015-S01-SN04,2024-08-21T04:00:00,1.09313
AC1015-S01-SN04-R01233,AC1015-S01-SN04,2024-08-21T08:00:00,1.10067
AC1015-S01-SN04-R01237,AC1015-S01-SN04,2024-08-21T12:00:00,1.1245
AC1015-S01-SN04-R01241,AC1015-S01-SN04,2024-08-21T16:00:00,1.12172
AC1015-S01-SN04-R01245,AC1015-S01-SN04,2024-08-21T20:00:00,1.09189
AC1015-S01-SN04-R01249,AC1015-S01-SN04,2024-08-22T00:00:00,1.05711
AC1015-S01-SN04-R01253,AC1015-S01-SN04,2024-08-22T04:00:00,1.06184
AC1015-S01-SN04-R01257,AC1015-S01-SN04,2024-08-22T08:00:00,1.10008
AC1015-S01-SN04-R01261,AC1015-S01-SN04,2024-08-22T12:00:00,1.09225
AC1015-S01-SN04-R01265,AC1015-S01-SN04,2024-08-22T16:00:00,1.11616
AC1015-S01-SN04-R01269,AC1015-S01-SN04,2024-08-22T20:00:00,1.16686
AC1015-S01-SN04-R01273,AC1015-S01-SN04,2024-08-23T00:00:00,1.09136
AC1015-S01-SN04-R01277,AC1015-S01-SN04,2024-08-23T04:00:00,1.06575
AC1015-S01-SN04-R01281,AC1015-S01-SN04,2024-08-23T08:00:00,1.11881
AC1015-S01-SN04-R01285,AC1015-S01-SN04,2024-08-23T12:00:00,1.05559
AC1015-S01-SN04-R01289,AC1015-S01-SN04,2024-08-23T16:00:00,1.07229
AC1015-S01-SN04-R01293,AC1015-S01-SN04,2024-08-23T20:00:00,1.12474
AC1015-S01-SN04-R01297,AC1015-S01-SN04,2024-08-24T00:00:00,1.10039
AC1015-S01-SN04-R01301,AC1015-S01-SN04,2024-08-24T04:00:00,1.08397
AC1015-S01-SN04-R01305,AC1015-S01-SN04,2024-08-24T08:00:00,1.06634
AC1015-S01-SN04-R01309,AC1015-S01-SN04,2024-08-24T12:00:00,1.04757
AC1015-S01-SN04-R01313,AC1015-S01-SN04,2024-08-24T16:00:00,1.05816
AC1015-S01-SN04-R01317,AC1015-S01-SN04,2024-08-24T20:00:00,1.11719
AC1015-S01-SN04-R01321,AC1015-S01-SN04,2024-08-25T00:00:00,1.09354
AC1015-S01-SN04-R01325,AC1015-S01-SN04,2024-08-25T04:00:00,1.06274
AC1015-S01-SN04-R01329,AC1015-S01-SN04,2024-08-25T08:00:00,1.1121
AC1015-S01-SN04-R01333,AC1015-S01-SN04,2024-08-25T12:00:00,1.03106
AC1015-S01-SN04-R01337,AC1015-S01-SN04,2024-08-25T16:00:00,1.06901
AC1015-S01-SN04-R01341,AC1015-S01-SN04,2024-08-25T20:00:00,1.09372
AC1015-S01-SN04-R01345,AC1015-S01-SN04,2024-08-26T00:00:00,1.08421
AC1015-S01-SN04-R01349,AC1015-S01-SN04,2024-08-26T04:00:00,1.06393
AC1015-S01-SN04-R01353,AC1015-S01-SN04,2024-08-26T08:00:00,1.11034
AC1015-S01-SN04-R01357,AC1015-S01-SN04,2024-08-26T12:00:00,1.09107
AC1015-S01-SN04-R01361,AC1015-S01-SN04,2024-08-26T16:00:00,1.09643
AC1015-S01-SN04-R01365,AC1015-S01-SN04,2024-08-26T20:00:00,1.10703
AC1015-S01-SN04-R01369,AC1015-S01-SN04,2024-08-27T00:00:00,1.08333
AC1015-S01-SN04-R01373,AC1015-S01-SN04,2024-08-27T04:00:00,1.08758
AC1015-S01-SN04-R01377,AC1015-S01-SN04,2024-08-27T08:00:00,1.09794
AC1015-S01-SN04-R01381,AC1015-S01-SN04,2024-08-27T12:00:00,1.08314
AC1015-S01-SN04-R01385,AC1015-S01-SN04,2024-08-27T16:00:00,1.08082
AC1015-S01-SN04-R01389,AC1015-S01-SN04,2024-08-27T20:00:00,1.06976
AC1015-S01-SN04-R01393,AC1015-S01-SN04,2024-08-28T00:00:00,1.06878
AC1015-S01-SN04-R01397,AC1015-S01-SN04,2024-08-28T04:00:00,1.0441
AC1015-S01-SN04-R01401,AC1015-S01-SN04,2024-08-28T08:00:00,1.0839
AC1015-S01-SN04-R01405,AC1015-S01-SN04,2024-08-28T12:00:00,1.11149
AC1015-S01-SN04-R01409,AC1015-S01-SN04,2024-08-28T16:00:00,1.07239
AC1015-S01-SN04-R01413,AC1015-S01-SN04,2024-08-28T20:00:00,1.07559
AC1015-S01-SN04-R01417,AC1015-S01-SN04,2024-08-29T00:00:00,1.08564
AC1015-S01-SN04-R01421,AC1015-S01-SN04,2024-08-29T04:00:00,1.06741
AC1015-S01-SN04-R01425,AC1015-S01-SN04,2024-08-29T08:00:00,1.10262
AC1015-S01-SN04-R01429,AC1015-S01-SN04,2024-08-29T12:00:00,1.0706
AC1015-S01-SN04-R01433,AC1015-S01-SN04,2024-08-29T16:00:00,1.06703
AC1015-S01-SN04-R01437,AC1015-S01-SN04,2024-08-29T20:00:00,1.11754
AC1015-S01-SN04-R01441,AC1015-S01-SN04,2024-08-30T00:00:00,1.08158
AC1015-S01-SN04-R01445,AC1015-S01-SN04,2024-08-30T04:00:00,1.05584
AC1015-S01-SN04-R01449,AC1015-S01-SN04,2024-08-30T08:00:00,1.059
AC1015-S01-SN04-R01453,AC1015-S01-SN04,2024-08-30T12:00:00,1.05431
AC1015-S01-SN04-R01457,AC1015-S01-SN04,2024-08-30T16:00:00,1.09869
AC1015-S01-SN04-R01461,AC1015-S01-SN04,2024-08-30T20:00:00,1.09193
AC1015-S01-SN04-R01465,AC1015-S01-SN04,2024-08-31T00:00:00,1.09435
AC1015-S01-SN04-R01469,AC1015-S01-SN04,2024-08-31T04:00:00,1.0453
AC1015-S01-SN04-R01473,AC1015-S01-SN04,2024-08-31T08:00:00,1.08502
AC1015-S01-SN04-R01477,AC1015-S01-SN04,2024-08-31T12:00:00,1.03755
AC1015-S01-SN04-R01481,AC1015-S01-SN04,2024-08-31T16:00:00,1.01076
AC1015-S01-SN04-R01485,AC1015-S01-SN04,2024-08-31T20:00:00,1.11975
AC1015-S01-SN04-R01489,AC1015-S01-SN04,2024-09-01T00:00:00,1.12354
AC1015-S01-SN04-R01493,AC1015-S01-SN04,2024-09-01T04:00:00,1.09023
AC1015-S01-SN04-R01497,AC1015-S01-SN04,2024-09-01T08:00:00,1.06635
AC1015-S01-SN04-R01501,AC1015-S01-SN04,2024-09-01T12:00:00,1.06096
AC1015-S01-SN04-R01505,AC1015-S01-SN04,2024-09-01T16:00:00,1.03069
AC1015-S01-SN04-R01509,AC1015-S01-SN04,2024-09-01T20:00:00,1.11007
AC1015-S01-SN04-R01513,AC1015-S01-SN04,2024-09-02T00:00:00,1.10178
AC1015-S01-SN04-R01517,AC1015-S01-SN04,2024-09-02T04:00:00,1.04006
AC1015-S01-SN04-R01521,AC1015-S01-SN04,2024-09-02T08:00:00,1.05751
AC1015-S01-SN04-R01525,AC1015-S01-SN04,2024-09-02T12:00:00,1.09056
AC1015-S01-SN04-R01529,AC1015-S01-SN04,2024-09-02T16:00:00,1.05597
AC1015-S01-SN04-R01533,AC1015-S01-SN04,2024-09-02T20:00:00,1.07429
AC1015-S01-SN04-R01537,AC1015-S01-SN04,2024-09-03T00:00:00,1.0757
AC1015-S01-SN04-R01541,AC1015-S01-SN04,2024-09-03T04:00:00,1.07087
AC1015-S01-SN04-R01545,AC1015-S01-SN04,2024-09-03T08:00:00,1.08546
AC1015-S01-SN04-R01549,AC1015-S01-SN04,2024-09-03T12:00:00,1.11842
AC1015-S01-SN04-R01553,AC1015-S01-SN04,2024-09-03T16:00:00,1.11747
AC1015-S01-SN04-R01557,AC1015-S01-SN04,2024-09-03T20:00:00,1.11467
AC1015-S01-SN04-R01561,AC1015-S01-SN04,2024-09-04T00:00:00,1.08098
AC1015-S01-SN04-R01565,AC1015-S01-SN04,2024-09-04T04:00:00,1.0831
AC1015-S01-SN04-R01569,AC1015-S01-SN04,2024-09-04T08:00:00,1.08147
AC1015-S01-SN04-R01573,AC1015-S01-SN04,2024-09-04T12:00:00,1.09916
AC1015-S01-SN04-R01577,AC1015-S01-SN04,2024-09-04T16:00:00,1.12897
AC1015-S01-SN04-R01581,AC1015-S01-SN04,2024-09-04T20:00:00,1.11759
AC1015-S01-SN04-R01585,AC1015-S01-SN04,2024-09-05T00:00:00,1.07672
AC1015-S01-SN04-R01589,AC1015-S01-SN04,2024-09-05T04:00:00,1.07243
AC1015-S01-SN04-R01593,AC1015-S01-SN04,2024-09-05T08:00:00,1.05423
AC1015-S01-SN04-R01597,AC1015-S01-SN04,2024-09-05T12:00:00,1.12036
AC1015-S01-SN04-R01601,AC1015-S01-SN04,2024-09-05T16:00:00,1.11657
AC1015-S01-SN04-R01605,AC1015-S01-SN04,2024-09-05T20:00:00,1.06837
AC1015-S01-SN04-R01609,AC1015-S01-SN04,2024-09-06T00:00:00,1.10887
AC1015-S01-SN04-R01613,AC1015-S01-SN04,2024-09-06T04:00:00,1.0876
AC1015-S01-SN04-R01617,AC1015-S01-SN04,2024-09-06T08:00:00,1.07189
AC1015-S01-SN04-R01621,AC1015-S01-SN04,2024-09-06T12:00:00,1.09225
AC1015-S01-SN04-R01625,AC1015-S01-SN04,2024-09-06T16:00:00,1.11877
AC1015-S01-SN04-R01629,AC1015-S01-SN04,2024-09-06T20:00:00,1.08277
AC1015-S01-SN04-R01633,AC1015-S01-SN04,2024-09-07T00:00:00,1.09493
AC1015-S01-SN04-R01637,AC1015-S01-SN04,2024-09-07T04:00:00,1.03282
AC1015-S01-SN04-R01641,AC1015-S01-SN04,2024-09-07T08:00:00,1.05824
AC1015-S01-SN04-R01645,AC1015-S01-SN04,2024-09-07T12:00:00,1.09343
AC1015-S01-SN04-R01649,AC1015-S01-SN04,2024-09-07T16:00:00,1.05824
AC1015-S01-SN04-R01653,AC1015-S01-SN04,2024-09-07T20:00:00,1.06401
AC1015-S01-SN04-R01657,AC1015-S01-SN04,2024-09-08T00:00:00,1.08277
AC1015-S01-SN04-R01661,AC1015-S01-SN04,2024-09-08T04:00:00,1.0763
AC1015-S01-SN04-R01665,AC1015-S01-SN04,2024-09-08T08:00:00,1.10818
AC1015-S01-SN04-R01669,AC1015-S01-SN04,2024-09-08T12:00:00,1.10816
AC1015-S01-SN04-R01673,AC1015-S01-SN04,2024-09-08T16:00:00,1.07687
AC1015-S01-SN04-R01677,AC1015-S01-SN04,2024-09-08T20:00:00,1.07251
AC1015-S01-SN04-R01681,AC1015-S01-SN04,2024-09-09T00:00:00,1.05552
AC1015-S01-SN04-R01685,AC1015-S01-SN04,2024-09-09T04:00:00,1.0846
AC1015-S01-SN04-R01689,AC1015-S01-SN04,2024-09-09T08:00:00,1.1202
AC1015-S01-SN04-R01693,AC1015-S01-SN04,2024-09-09T12:00:00,1.06947
AC1015-S01-SN04-R01697,AC1015-S01-SN04,2024-09-09T16:00:00,1.07138
AC1015-S01-SN04-R01701,AC1015-S01-SN04,2024-09-09T20:00:00,1.16469
AC1015-S01-SN04-R01705,AC1015-S01-SN04,2024-09-10T00:00:00,1.05691
AC1015-S01-SN04-R01709,AC1015-S01-SN04,2024-09-10T04:00:00,1.07952
AC1015-S01-SN04-R01713,AC1015-S01-SN04,2024-09-10T08:00:00,1.07304
AC1015-S01-SN04-R01717,AC1015-S01-SN04,2024-09-10T12:00:00,1.07476
AC1015-S01-SN04-R01721,AC1015-S01-SN04,2024-09-10T16:00:00,1.03718
AC1015-S01-SN04-R01725,AC1015-S01-SN04,2024-09-10T20:00:00,1.10252
AC1015-S01-SN04-R01729,AC1015-S01-SN04,2024-09-11T00:00:00,1.12706
AC1015-S01-SN04-R01733,AC1015-S01-SN04,2024-09-11T04:00:00,1.05095
AC1015-S01-SN04-R01737,AC1015-S01-SN04,2024-09-11T08:00:00,1.06612
AC1015-S01-SN04-R01741,AC1015-S01-SN04,2024-09-11T12:00:00,1.04196
AC1015-S01-SN04-R01745,AC1015-S01-SN04,2024-09-11T16:00:00,1.08115
AC1015-S01-SN04-R01749,AC1015-S01-SN04,2024-09-11T20:00:00,1.09671
AC1015-S01-SN04-R01753,AC1015-S01-SN04,2024-09-12T00:00:00,1.08296
AC1015-S01-SN04-R01757,AC1015-S01-SN04,2024-09-12T04:00:00,1.10771
AC1015-S01-SN04-R01761,AC1015-S01-SN04,2024-09-12T08:00:00,1.05941
AC1015-S01-SN04-R01765,AC1015-S01-SN04,2024-09-12T12:00:00,1.09785
AC1015-S01-SN04-R01769,AC1015-S01-SN04,2024-09-12T16:00:00,1.09565
AC1015-S01-SN04-R01773,AC1015-S01-SN04,2024-09-12T20:00:00,1.10413
AC1015-S01-SN04-R01777,AC1015-S01-SN04,2024-09-13T00:00:00,1.08273
AC1015-S01-SN04-R01781,AC1015-S01-SN04,2024-09-13T04:00:00,1.10832
AC1015-S01-SN04-R01785,AC1015-S01-SN04,2024-09-13T08:00:00,1.06541
AC1015-S01-SN04-R01789,AC1015-S01-SN04,2024-09-13T12:00:00,1.11137
AC1015-S01-SN04-R01793,AC1015-S01-SN04,2024-09-13T16:00:00,1.03054
AC1015-S01-SN04-R01797,AC1015-S01-SN04,2024-09-13T20:00:00,1.07476
AC1015-S01-SN04-R01801,AC1015-S01-SN04,2024-09-14T00:00:00,1.10894
AC1015-S01-SN04-R01805,AC1015-S01-SN04,2024-09-14T04:00:00,1.09977
AC1015-S01-SN04-R01809,AC1015-S01-SN04,2024-09-14T08:00:00,1.04772
AC1015-S01-SN04-R01813,AC1015-S01-SN04,2024-09-14T12:00:00,1.03891
AC1015-S01-SN04-R01817,AC1015-S01-SN04,2024-09-14T16:00:00,1.12084
AC1015-S01-SN04-R01821,AC1015-S01-SN04,2024-09-14T20:00:00,1.07923
AC1015-S01-SN04-R01825,AC1015-S01-SN04,2024-09-15T00:00:00,1.04125
AC1015-S01-SN04-R01829,AC1015-S01-SN04,2024-09-15T04:00:00,1.04315
AC1015-S01-SN04-R01833,AC1015-S01-SN04,2024-09-15T08:00:00,1.05814
AC1015-S01-SN04-R01837,AC1015-S01-SN04,2024-09-15T12:00:00,1.08061
AC1015-S01-SN04-R01841,AC1015-S01-SN04,2024-09-15T16:00:00,1.105
AC1015-S01-SN04-R01845,AC1015-S01-SN04,2024-09-15T20:00:00,1.11628
AC1015-S01-SN04-R01849,AC1015-S01-SN04,2024-09-16T00:00:00,1.03744
AC1015-S01-SN04-R01853,AC1015-S01-SN04,2024-09-16T04:00:00,1.0797
AC1015-S01-SN04-R01857,AC1015-S01-SN04,2024-09-16T08:00:00,1.10525
AC1015-S01-SN04-R01861,AC1015-S01-SN04,2024-09-16T12:00:00,1.10465
AC1015-S01-SN04-R01865,AC1015-S01-SN04,2024-09-16T16:00:00,1.08134
AC1015-S01-SN04-R01869,AC1015-S01-SN04,2024-09-16T20:00:00,1.06508
AC1015-S01-SN04-R01873,AC1015-S01-SN04,2024-09-17T00:00:00,1.07139
AC1015-S01-SN04-R01877,AC1015-S01-SN04,2024-09-17T04:00:00,1.01082
AC1015-S01-SN04-R01881,AC1015-S01-SN04,2024-09-17T08:00:00,1.07578
AC1015-S01-SN04-R01885,AC1015-S01-SN04,2024-09-17T12:00:00,1.09296
AC1015-S01-SN04-R01889,AC1015-S01-SN04,2024-09-17T16:00:00,1.06148
AC1015-S01-SN04-R01893,AC1015-S01-SN04,2024-09-17T20:00:00,1.07217
AC1015-S01-SN04-R01897,AC1015-S01-SN04,2024-09-18T00:00:00,1.06027
AC1015-S01-SN04-R01901,AC1015-S01-SN04,2024-09-18T04:00:00,1.07622
AC1015-S01-SN04-R01905,AC1015-S01-SN04,2024-09-18T08:00:00,1.0565
AC1015-S01-SN04-R01909,AC1015-S01-SN04,2024-09-18T12:00:00,1.07952
AC1015-S01-SN04-R01913,AC1015-S01-SN04,2024-09-18T16:00:00,1.08448
AC1015-S01-SN04-R01917,AC1015-S01-SN04,2024-09-18T20:00:00,1.10953
AC1015-S01-SN04-R01921,AC1015-S01-SN04,2024-09-19T00:00:00,1.10412
AC1015-S01-SN04-R01925,AC1015-S01-SN04,2024-09-19T04:00:00,1.07995
AC1015-S01-SN04-R01929,AC1015-S01-SN04,2024-09-19T08:00:00,1.04593
AC1015-S01-SN04-R01933,AC1015-S01-SN04,2024-09-19T12:00:00,1.1113
AC1015-S01-SN04-R01937,AC1015-S01-SN04,2024-09-19T16:00:00,1.04059
AC1015-S01-SN04-R01941,AC1015-S01-SN04,2024-09-19T20:00:00,1.10501
AC1015-S01-SN04-R01945,AC1015-S01-SN04,2024-09-20T00:00:00,1.0543
AC1015-S01-SN04-R01949,AC1015-S01-SN04,2024-09-20T04:00:00,1.10102
AC1015-S01-SN04-R01953,AC1015-S01-SN04,2024-09-20T08:00:00,1.09445
AC1015-S01-SN04-R01957,AC1015-S01-SN04,2024-09-20T12:00:00,1.06683
AC1015-S01-SN04-R01961,AC1015-S01-SN04,2024-09-20T16:00:00,1.08778
AC1015-S01-SN04-R01965,AC1015-S01-SN04,2024-09-20T20:00:00,1.06621
AC1015-S01-SN04-R01969,AC1015-S01-SN04,2024-09-21T00:00:00,1.06545
AC1015-S01-SN04-R01973,AC1015-S01-SN04,2024-09-21T04:00:00,1.12055
AC1015-S01-SN04-R01977,AC1015-S01-SN04,2024-09-21T08:00:00,1.03773
AC1015-S01-SN04-R01981,AC1015-S01-SN04,2024-09-21T12:00:00,1.08852
AC1015-S01-SN04-R01985,AC1015-S01-SN04,2024-09-21T16:00:00,1.08838
AC1015-S01-SN04-R01989,AC1015-S01-SN04,2024-09-21T20:00:00,1.0907
AC1015-S01-SN04-R01993,AC1015-S01-SN04,2024-09-22T00:00:00,1.09909
AC1015-S01-SN04-R01997,AC1015-S01-SN04,2024-09-22T04:00:00,1.11055
AC1015-S01-SN04-R02001,AC1015-S01-SN04,2024-09-22T08:00:00,1.06572
AC1015-S01-SN04-R02005,AC1015-S01-SN04,2024-09-22T12:00:00,1.0653
AC1015-S01-SN04-R02009,AC1015-S01-SN04,2024-09-22T16:00:00,1.03354
AC1015-S01-SN04-R02013,AC1015-S01-SN04,2024-09-22T20:00:00,1.06072
AC1015-S01-SN04-R02017,AC1015-S01-SN04,2024-09-23T00:00:00,1.08438
AC1015-S01-SN04-R02021,AC1015-S01-SN04,2024-09-23T04:00:00,1.10235
AC1015-S01-SN04-R02025,AC1015-S01-SN04,2024-09-23T08:00:00,1.07771
AC1015-S01-SN04-R02029,AC1015-S01-SN04,2024-09-23T12:00:00,1.0604
AC1015-S01-SN04-R02033,AC1015-S01-SN04,2024-09-23T16:00:00,1.03732
AC1015-S01-SN04-R02037,AC1015-S01-SN04,2024-09-23T20:00:00,1.09132
AC1015-S01-SN04-R02041,AC1015-S01-SN04,2024-09-24T00:00:00,1.1244
AC1015-S01-SN04-R02045,AC1015-S01-SN04,2024-09-24T04:00:00,1.07489
AC1015-S01-SN04-R02049,AC1015-S01-SN04,2024-09-24T08:00:00,1.108
AC1015-S01-SN04-R02053,AC1015-S01-SN04,2024-09-24T12:00:00,1.06909
AC1015-S01-SN04-R02057,AC1015-S01-SN04,2024-09-24T16:00:00,1.13198
AC1015-S01-SN04-R02061,AC1015-S01-SN04,2024-09-24T20:00:00,1.06855
AC1015-S01-SN04-R02065,AC1015-S01-SN04,2024-09-25T00:00:00,1.0646
AC1015-S01-SN04-R02069,AC1015-S01-SN04,2024-09-25T04:00:00,1.02309
AC1015-S01-SN04-R02073,AC1015-S01-SN04,2024-09-25T08:00:00,1.03369
AC1015-S01-SN04-R02077,AC1015-S01-SN04,2024-09-25T12:00:00,1.05996
AC1015-S01-SN04-R02081,AC1015-S01-SN04,2024-09-25T16:00:00,1.077
AC1015-S01-SN04-R02085,AC1015-S01-SN04,2024-09-25T20:00:00,1.10803
AC1015-S01-SN04-R02089,AC1015-S01-SN04,2024-09-26T00:00:00,1.14417
AC1015-S01-SN04-R02093,AC1015-S01-SN04,2024-09-26T04:00:00,1.09491
AC1015-S01-SN04-R02097,AC1015-S01-SN04,2024-09-26T08:00:00,1.08045
AC1015-S01-SN04-R02101,AC1015-S01-SN04,2024-09-26T12:00:00,1.10264
AC1015-S01-SN04-R02105,AC1015-S01-SN04,2024-09-26T16:00:00,1.0527
AC1015-S01-SN04-R02109,AC1015-S01-SN04,2024-09-26T20:00:00,1.09984
AC1015-S01-SN04-R02113,AC1015-S01-SN04,2024-09-27T00:00:00,1.06861
AC1015-S01-SN04-R02117,AC1015-S01-SN04,2024-09-27T04:00:00,1.03823
AC1015-S01-SN04-R02121,AC1015-S01-SN04,2024-09-27T08:00:00,1.09506
AC1015-S01-SN04-R02125,AC1015-S01-SN04,2024-09-27T12:00:00,1.06032
AC1015-S01-SN04-R02129,AC1015-S01-SN04,2024-09-27T16:00:00,1.07392
AC1015-S01-SN04-R02133,AC1015-S01-SN04,2024-09-27T20:00:00,1.04144
AC1015-S01-SN04-R02137,AC1015-S01-SN04,2024-09-28T00:00:00,1.10848
AC1015-S01-SN04-R02141,AC1015-S01-SN04,2024-09-28T04:00:00,1.0704
AC1015-S01-SN04-R02145,AC1015-S01-SN04,2024-09-28T08:00:00,1.07298
AC1015-S01-SN04-R02149,AC1015-S01-SN04,2024-09-28T12:00:00,1.06814
AC1015-S01-SN04-R02153,AC1015-S01-SN04,2024-09-28T16:00:00,1.09204
AC1015-S01-SN04-R02157,AC1015-S01-SN04,2024-09-28T20:00:00,1.07882
AC1015-S02-SN01-R00001,AC1015-S02-SN01,2024-07-01T00:00:00,654.53088
AC1015-S02-SN01-R00005,AC1015-S02-SN01,2024-07-01T04:00:00,656.4733
AC1015-S02-SN01-R00009,AC1015-S02-SN01,2024-07-01T08:00:00,653.13692
AC1015-S02-SN01-R00013,AC1015-S02-SN01,2024-07-01T12:00:00,662.77227
AC1015-S02-SN01-R00017,AC1015-S02-SN01,2024-07-01T16:00:00,661.88456
AC1015-S02-SN01-R00021,AC1015-S02-SN01,2024-07-01T20:00:00,657.47831
AC1015-S02-SN01-R00025,AC1015-S02-SN01,2024-07-02T00:00:00,661.18211
AC1015-S02-SN01-R00029,AC1015-S02-SN01,2024-07-02T04:00:00,658.46581
AC1015-S02-SN01-R00033,AC1015-S02-SN01,2024-07-02T08:00:00,659.60991
AC1015-S02-SN01-R00037,AC1015-S02-SN01,2024-07-02T12:00:00,660.14908
AC1015-S02-SN01-R00041,AC1015-S02-SN01,2024-07-02T16:00:00,663.36981
AC1015-S02-SN01-R00045,AC1015-S02-SN01,2024-07-02T20:00:00,663.06562
AC1015-S02-SN01-R00049,AC1015-S02-SN01,2024-07-03T00:00:00,656.19264
