:START_ID(Flight),:END_ID(Airport)
FL07113,AP023
FL07114,AP010
FL07115,AP011
FL07116,AP008
FL07117,AP006
FL07118,AP008
FL07119,AP036
FL07120,AP038
FL07121,AP003
FL07122,AP008
FL07123,AP019
FL07124,AP026
FL07125,AP020
FL07126,AP036
FL07127,AP001
FL07128,AP005
FL07129,AP035
FL07130,AP006
FL07131,AP036
FL07132,AP002
FL07133,AP022
FL07134,AP004
FL07135,AP001
FL07136,AP008
FL07137,AP016
FL07138,AP028
FL07139,AP003
FL07140,AP006
FL07141,AP007
FL07142,AP038
FL07143,AP007
FL07144,AP017
FL07145,AP003
FL07146,AP037
FL07147,AP038
FL07148,AP010
FL07149,AP001
FL07150,AP029
FL07151,AP003
FL07152,AP002
FL07153,AP004
FL07154,AP002
FL07155,AP008
FL07156,AP022
FL07157,AP002
FL07158,AP005
FL07159,AP031
FL07160,AP019
FL07161,AP002
FL07162,AP011
FL07163,AP010
FL07164,AP007
FL07165,AP017
FL07166,AP032
FL07167,AP004
FL07168,AP010
FL07169,AP006
FL07170,AP005
FL07171,AP009
FL07172,AP006
FL07173,AP020
FL07174,AP006
FL07175,AP022
FL07176,AP035
FL07177,AP022
FL07178,AP004
FL07179,AP001
FL07180,AP006
FL07181,AP005
FL07182,AP032
FL07183,AP003
FL07184,AP004
FL07185,AP014
FL07186,AP001
FL07187,AP005
FL07188,AP004
FL07189,AP003
FL07190,AP014
FL07191,AP010
FL07192,AP005
FL07193,AP006
FL07194,AP005
FL07195,AP017
FL07196,AP009
FL07197,AP006
FL07198,AP003
FL07199,AP002
FL07200,AP035
FL07201,AP014
FL07202,AP035
FL07203,AP034
FL07204,AP006
FL07205,AP003
FL07206,AP020
FL07207,AP036
FL07208,AP014
FL07209,AP022
FL07210,AP013
FL07211,AP002
FL07212,AP010
FL07213,AP004
FL07214,AP003
FL07215,AP002
FL07216,AP028
FL07217,AP004
FL07218,AP002
FL07219,AP028
FL07220,AP014
FL07221,AP006
FL07222,AP002
FL07223,AP001
FL07224,AP011
FL07225,AP003
FL07226,AP038
FL07227,AP009
FL07228,AP002
FL07229,AP008
FL07230,AP007
FL07231,AP001
FL07232,AP002
FL07233,AP010
FL07234,AP007
FL07235,AP025
FL07236,AP006
FL07237,AP018
FL07238,AP001
FL07239,AP002
FL07240,AP010
FL07241,AP005
FL07242,AP004
FL07243,AP008
FL07244,AP038
FL07245,AP009
FL07246,AP040
FL07247,AP001
FL07248,AP003
FL07249,AP023
FL07250,AP002
FL07251,AP040
FL07252,AP031
FL07253,AP008
FL07254,AP010
FL07255,AP002
FL07256,AP006
FL07257,AP007
FL07258,AP035
FL07259,AP010
FL07260,AP027
FL07261,AP008
FL07262,AP003
FL07263,AP013
FL07264,AP026
FL07265,AP010
FL07266,AP001
FL07267,AP008
FL07268,AP004
FL07269,AP003
FL07270,AP009
FL07271,AP029
FL07272,AP004
FL07273,AP003
FL07274,AP009
FL07275,AP004
FL07276,AP007
FL07277,AP033
FL07278,AP005
FL07279,AP010
FL07280,AP015
FL07281,AP002
FL07282,AP001
FL07283,AP007
FL07284,AP024
FL07285,AP038
FL07286,AP020
FL07287,AP007
FL07288,AP004
FL07289,AP005
FL07290,AP006
FL07291,AP022
FL07292,AP003
FL07293,AP040
FL07294,AP026
FL07295,AP035
FL07296,AP022
FL07297,AP010
FL07298,AP016
FL07299,AP002
FL07300,AP003
FL07301,AP038
FL07302,AP006
FL07303,AP021
FL07304,AP007
FL07305,AP034
FL07306,AP005
FL07307,AP026
FL07308,AP007
FL07309,AP002
FL07310,AP007
FL07311,AP008
FL07312,AP010
FL07313,AP027
FL07314,AP010
FL07315,AP027
FL07316,AP019
FL07317,AP013
FL07318,AP010
FL07319,AP007
FL07320,AP008
FL07321,AP022
FL07322,AP031
FL07323,AP010
FL07324,AP005
FL07325,AP002
FL07326,AP013
FL07327,AP010
FL07328,AP016
FL07329,AP001
FL07330,AP008
FL07331,AP036
FL07332,AP004
FL07333,AP006
FL07334,AP031
FL07335,AP005
FL07336,AP007
FL07337,AP004
FL07338,AP006
FL07339,AP001
FL07340,AP004
FL07341,AP032
FL07342,AP026
FL07343,AP019
FL07344,AP008
FL07345,AP037
FL07346,AP016
FL07347,AP011
FL07348,AP004
FL07349,AP008
FL07350,AP005
FL07351,AP006
FL07352,AP001
FL07353,AP028
FL07354,AP007
FL07355,AP005
FL07356,AP022
FL07357,AP010
FL07358,AP038
FL07359,AP007
FL07360,AP010
FL07361,AP006
FL07362,AP025
FL07363,AP016
FL07364,AP033
FL07365,AP029
FL07366,AP033
FL07367,AP010
FL07368,AP007
FL07369,AP023
FL07370,AP010
FL07371,AP002
FL07372,AP010
FL07373,AP007
FL07374,AP016
FL07375,AP001
FL07376,AP005
FL07377,AP007
FL07378,AP033
FL07379,AP009
FL07380,AP005
FL07381,AP011
FL07382,AP007
FL07383,AP013
FL07384,AP008
FL07385,AP007
FL07386,AP006
FL07387,AP004
FL07388,AP002
FL07389,AP009
FL07390,AP040
FL07391,AP031
FL07392,AP003
FL07393,AP010
FL07394,AP026
FL07395,AP005
FL07396,AP008
FL07397,AP007
FL07398,AP009
FL07399,AP022
FL07400,AP032
FL07401,AP007
FL07402,AP011
FL07403,AP013
FL07404,AP001
FL07405,AP020
FL07406,AP034
FL07407,AP012
FL07408,AP013
FL07409,AP009
FL07410,AP008
FL07411,AP003
FL07412,AP001
FL07413,AP003
FL07414,AP029
FL07415,AP020
FL07416,AP006
FL07417,AP011
FL07418,AP013
FL07419,AP037
FL07420,AP040
FL07421,AP001
FL07422,AP004
FL07423,AP037
FL07424,AP016
FL07425,AP009
FL07426,AP025
FL07427,AP018
FL07428,AP001
FL07429,AP004
FL07430,AP029
FL07431,AP037
FL07432,AP008
FL07433,AP009
FL07434,AP025
FL07435,AP035
FL07436,AP017
FL07437,AP018
FL07438,AP005
FL07439,AP003
FL07440,AP009
FL07441,AP002
FL07442,AP009
FL07443,AP022
FL07444,AP026
FL07445,AP037
FL07446,AP026
FL07447,AP004
FL07448,AP011
FL07449,AP020
FL07450,AP013
FL07451,AP037
FL07452,AP034
FL07453,AP025
FL07454,AP002
FL07455,AP030
FL07456,AP013
FL07457,AP030
FL07458,AP001
FL07459,AP012
FL07460,AP002
FL07461,AP010
FL07462,AP029
FL07463,AP010
FL07464,AP006
FL07465,AP010
FL07466,AP003
FL07467,AP002
FL07468,AP032
FL07469,AP010
FL07470,AP008
FL07471,AP001
FL07472,AP025
FL07473,AP005
FL07474,AP010
FL07475,AP015
FL07476,AP007
FL07477,AP001
FL07478,AP009
FL07479,AP023
FL07480,AP022
FL07481,AP017
FL07482,AP016
FL07483,AP037
FL07484,AP006
FL07485,AP002
FL07486,AP008
FL07487,AP032
FL07488,AP030
FL07489,AP031
FL07490,AP009
FL07491,AP039
FL07492,AP004
FL07493,AP008
FL07494,AP023
FL07495,AP006
FL07496,AP033
FL07497,AP030
FL07498,AP001
FL07499,AP015
FL07500,AP009
FL07501,AP003
FL07502,AP032
FL07503,AP037
FL07504,AP027
FL07505,AP022
FL07506,AP034
FL07507,AP006
FL07508,AP005
FL07509,AP009
FL07510,AP003
FL07511,AP021
FL07512,AP004
FL07513,AP036
FL07514,AP010
FL07515,AP004
FL07516,AP007
FL07517,AP009
FL07518,AP001
FL07519,AP022
FL07520,AP004
FL07521,AP007
FL07522,AP008
FL07523,AP002
FL07524,AP022
FL07525,AP025
FL07526,AP008
FL07527,AP010
FL07528,AP019
FL07529,AP008
FL07530,AP029
FL07531,AP023
FL07532,AP002
FL07533,AP007
FL07534,AP014
FL07535,AP008
FL07536,AP012
FL07537,AP016
FL07538,AP009
FL07539,AP034
FL07540,AP010
FL07541,AP024
FL07542,AP007
FL07543,AP009
FL07544,AP033
FL07545,AP008
FL07546,AP004
FL07547,AP036
FL07548,AP010
FL07549,AP004
FL07550,AP018
FL07551,AP030
FL07552,AP026
FL07553,AP008
FL07554,AP001
FL07555,AP002
FL07556,AP008
FL07557,AP035
FL07558,AP037
FL07559,AP003
FL07560,AP025
FL07561,AP007
FL07562,AP002
FL07563,AP034
FL07564,AP010
FL07565,AP008
FL07566,AP002
FL07567,AP003
FL07568,AP006
FL07569,AP001
FL07570,AP008
FL07571,AP010
FL07572,AP032
FL07573,AP001
FL07574,AP005
FL07575,AP002
FL07576,AP028
FL07577,AP007
FL07578,AP012
FL07579,AP006
FL07580,AP002
FL07581,AP025
FL07582,AP008
FL07583,AP030
FL07584,AP005
FL07585,AP001
FL07586,AP009
FL07587,AP003
FL07588,AP009
FL07589,AP014
FL07590,AP008
FL07591,AP029
FL07592,AP020
FL07593,AP032
FL07594,AP009
FL07595,AP003
FL07596,AP009
FL07597,AP020
FL07598,AP004
FL07599,AP034
FL07600,AP008
FL07601,AP010
FL07602,AP002
FL07603,AP020
FL07604,AP011
FL07605,AP028
FL07606,AP001
FL07607,AP008
FL07608,AP009
FL07609,AP038
FL07610,AP002
FL07611,AP008
FL07612,AP001
FL07613,AP015
FL07614,AP006
FL07615,AP005
FL07616,AP008
FL07617,AP017
FL07618,AP006
FL07619,AP022
FL07620,AP008
FL07621,AP031
FL07622,AP001
FL07623,AP040
FL07624,AP018
FL07625,AP010
FL07626,AP002
FL07627,AP007
FL07628,AP028
FL07629,AP025
FL07630,AP007
FL07631,AP030
FL07632,AP032
FL07633,AP031
FL07634,AP039
FL07635,AP031
FL07636,AP012
FL07637,AP022
FL07638,AP036
FL07639,AP014
FL07640,AP021
FL07641,AP008
FL07642,AP018
FL07643,AP022
FL07644,AP007
FL07645,AP015
FL07646,AP034
FL07647,AP005
FL07648,AP036
FL07649,AP009
FL07650,AP003
FL07651,AP002
FL07652,AP006
FL07653,AP026
FL07654,AP009
FL07655,AP039
FL07656,AP031
FL07657,AP022
FL07658,AP027
FL07659,AP029
FL07660,AP006
FL07661,AP003
FL07662,AP005
FL07663,AP040
FL07664,AP015
FL07665,AP006
FL07666,AP009
FL07667,AP033
FL07668,AP009
FL07669,AP003
FL07670,AP005
FL07671,AP029
FL07672,AP035
FL07673,AP003
FL07674,AP005
FL07675,AP035
FL07676,AP018
FL07677,AP027
FL07678,AP007
FL07679,AP006
FL07680,AP018
FL07681,AP009
FL07682,AP010
FL07683,AP024
FL07684,AP002
FL07685,AP017
FL07686,AP033
FL07687,AP005
FL07688,AP004
FL07689,AP002
FL07690,AP014
FL07691,AP039
FL07692,AP003
FL07693,AP026
FL07694,AP011
FL07695,AP007
FL07696,AP036
FL07697,AP004
FL07698,AP018
FL07699,AP010
FL07700,AP002
FL07701,AP006
FL07702,AP024
FL07703,AP001
FL07704,AP029
FL07705,AP006
FL07706,AP018
FL07707,AP003
FL07708,AP007
FL07709,AP017
FL07710,AP005
FL07711,AP001
FL07712,AP006
FL07713,AP018
FL07714,AP034
FL07715,AP002
FL07716,AP006
FL07717,AP029
FL07718,AP028
FL07719,AP003
FL07720,AP028
FL07721,AP020
FL07722,AP036
FL07723,AP032
FL07724,AP004
FL07725,AP008
FL07726,AP006
FL07727,AP010
FL07728,AP009
FL07729,AP005
FL07730,AP032
FL07731,AP008
FL07732,AP009
FL07733,AP015
FL07734,AP007
FL07735,AP003
FL07736,AP023
FL07737,AP039
FL07738,AP008
FL07739,AP009
FL07740,AP020
FL07741,AP006
FL07742,AP008
FL07743,AP004
FL07744,AP001
FL07745,AP024
FL07746,AP006
FL07747,AP010
FL07748,AP016
FL07749,AP004
FL07750,AP015
FL07751,AP006
FL07752,AP022
FL07753,AP035
FL07754,AP003
FL07755,AP016
FL07756,AP004
FL07757,AP012
FL07758,AP037
FL07759,AP005
FL07760,AP033
FL07761,AP015
FL07762,AP005
FL07763,AP004
FL07764,AP010
FL07765,AP002
FL07766,AP020
FL07767,AP033
FL07768,AP009
FL07769,AP010
FL07770,AP005
FL07771,AP028
FL07772,AP004
FL07773,AP001
FL07774,AP017
FL07775,AP027
FL07776,AP001
FL07777,AP007
FL07778,AP008
FL07779,AP009
FL07780,AP035
FL07781,AP010
FL07782,AP003
FL07783,AP016
FL07784,AP002
FL07785,AP007
FL07786,AP009
FL07787,AP033
FL07788,AP036
FL07789,AP007
FL07790,AP023
FL07791,AP035
FL07792,AP032
FL07793,AP006
FL07794,AP005
FL07795,AP020
FL07796,AP005
FL07797,AP003
FL07798,AP009
FL07799,AP040
FL07800,AP028
FL07801,AP019
FL07802,AP022
FL07803,AP004
FL07804,AP007
FL07805,AP006
FL07806,AP001
FL07807,AP003
FL07808,AP005
FL07809,AP032
FL07810,AP006
FL07811,AP031
FL07812,AP007
FL07813,AP019
FL07814,AP004
FL07815,AP008
FL07816,AP002
FL07817,AP001
FL07818,AP002
FL07819,AP026
FL07820,AP029
FL07821,AP025
FL07822,AP028
FL07823,AP040
FL07824,AP003
FL07825,AP007
FL07826,AP001
FL07827,AP010
FL07828,AP036
FL07829,AP014
FL07830,AP006
FL07831,AP010
FL07832,AP007
FL07833,AP015
FL07834,AP023
FL07835,AP021
FL07836,AP010
FL07837,AP008
FL07838,AP002
FL07839,AP010
FL07840,AP017
FL07841,AP008
FL07842,AP036
FL07843,AP033
FL07844,AP003
FL07845,AP007
FL07846,AP004
FL07847,AP007
FL07848,AP035
FL07849,AP004
FL07850,AP024
FL07851,AP032
FL07852,AP010
FL07853,AP022
FL07854,AP020
FL07855,AP005
FL07856,AP001
FL07857,AP026
FL07858,AP006
FL07859,AP004
FL07860,AP009
FL07861,AP007
FL07862,AP039
FL07863,AP003
FL07864,AP015
FL07865,AP001
FL07866,AP006
FL07867,AP024
FL07868,AP009
FL07869,AP007
FL07870,AP017
FL07871,AP005
FL07872,AP004
FL07873,AP020
FL07874,AP007
FL07875,AP009
FL07876,AP013
FL07877,AP007
FL07878,AP021
FL07879,AP006
FL07880,AP010
FL07881,AP002
FL07882,AP008
FL07883,AP013
FL07884,AP024
FL07885,AP021
FL07886,AP002
FL07887,AP012
FL07888,AP001
FL07889,AP017
FL07890,AP009
FL07891,AP032
FL07892,AP033
FL07893,AP006
FL07894,AP005
FL07895,AP001
FL07896,AP025
FL07897,AP002
FL07898,AP009
FL07899,AP028
FL07900,AP004
FL07901,AP009
FL07902,AP006
FL07903,AP002
FL07904,AP003
FL07905,AP040
FL07906,AP016
FL07907,AP035
FL07908,AP008
FL07909,AP012
FL07910,AP030
FL07911,AP009
FL07912,AP040
FL07913,AP010
FL07914,AP004
FL07915,AP016
FL07916,AP002
FL07917,AP009
FL07918,AP019
FL07919,AP006
FL07920,AP005
FL07921,AP022
FL07922,AP008
FL07923,AP012
FL07924,AP001
FL07925,AP020
FL07926,AP003
FL07927,AP021
FL07928,AP007
FL07929,AP005
FL07930,AP007
FL07931,AP006
FL07932,AP001
FL07933,AP008
FL07934,AP034
FL07935,AP002
FL07936,AP037
FL07937,AP010
FL07938,AP004
FL07939,AP002
FL07940,AP008
FL07941,AP010
FL07942,AP015
FL07943,AP021
FL07944,AP022
FL07945,AP008
FL07946,AP023
FL07947,AP034
FL07948,AP015
FL07949,AP024
FL07950,AP007
FL07951,AP036
FL07952,AP003
FL07953,AP008
FL07954,AP016
FL07955,AP005
FL07956,AP009
FL07957,AP005
FL07958,AP001
FL07959,AP004
FL07960,AP005
FL07961,AP036
FL07962,AP003
FL07963,AP005
FL07964,AP001
FL07965,AP006
FL07966,AP025
FL07967,AP013
FL07968,AP006
FL07969,AP008
FL07970,AP010
FL07971,AP026
FL07972,AP003
FL07973,AP036
FL07974,AP001
FL07975,AP008
FL07976,AP015
FL07977,AP019
FL07978,AP017
FL07979,AP006
FL07980,AP028
FL07981,AP001
FL07982,AP010
FL07983,AP017
FL07984,AP026
FL07985,AP012
FL07986,AP039
FL07987,AP009
FL07988,AP033
FL07989,AP037
FL07990,AP010
FL07991,AP008
FL07992,AP021
FL07993,AP025
FL07994,AP003
FL07995,AP017
FL07996,AP003
FL07997,AP019
FL07998,AP009
FL07999,AP030
FL08000,AP019
FL08001,AP001
FL08002,AP006
FL08003,AP038
FL08004,AP007
FL08005,AP005
FL08006,AP010
FL08007,AP005
FL08008,AP004
FL08009,AP002
FL08010,AP014
FL08011,AP002
FL08012,AP033
FL08013,AP019
FL08014,AP038
FL08015,AP021
FL08016,AP008
FL08017,AP009
FL08018,AP032
FL08019,AP004
FL08020,AP010
FL08021,AP028
FL08022,AP008
FL08023,AP002
FL08024,AP007
FL08025,AP009
FL08026,AP005
FL08027,AP002
FL08028,AP001
FL08029,AP039
FL08030,AP002
FL08031,AP005
FL08032,AP009
FL08033,AP006
FL08034,AP010
FL08035,AP008
FL08036,AP015
FL08037,AP029
FL08038,AP010
FL08039,AP005
FL08040,AP003
FL08041,AP010
FL08042,AP016
FL08043,AP033
FL08044,AP009
FL08045,AP008
FL08046,AP007
FL08047,AP018
FL08048,AP005
FL08049,AP014
FL08050,AP007
FL08051,AP006
FL08052,AP021
FL08053,AP006
FL08054,AP027
FL08055,AP007
FL08056,AP013
FL08057,AP006
FL08058,AP001
FL08059,AP028
FL08060,AP004
FL08061,AP033
FL08062,AP028
FL08063,AP040
FL08064,AP026
FL08065,AP030
FL08066,AP001
FL08067,AP011
FL08068,AP002
FL08069,AP014
FL08070,AP008
FL08071,AP016
FL08072,AP009
FL08073,AP003
FL08074,AP037
FL08075,AP007
FL08076,AP008
FL08077,AP004
FL08078,AP011
FL08079,AP033
FL08080,AP002
FL08081,AP040
FL08082,AP015
FL08083,AP007
FL08084,AP010
FL08085,AP009
FL08086,AP002
FL08087,AP007
FL08088,AP040
FL08089,AP026
FL08090,AP028
FL08091,AP027
FL08092,AP038
FL08093,AP025
FL08094,AP027
FL08095,AP002
FL08096,AP037
FL08097,AP008
FL08098,AP022
FL08099,AP037
FL08100,AP007
FL08101,AP001
FL08102,AP034
FL08103,AP032
FL08104,AP007
FL08105,AP017
FL08106,AP009
FL08107,AP040
FL08108,AP002
FL08109,AP008
FL08110,AP015
FL08111,AP002
FL08112,AP028
FL08113,AP027
FL08114,AP023
FL08115,AP007
FL08116,AP021
FL08117,AP012
FL08118,AP019
FL08119,AP008
FL08120,AP006
FL08121,AP029
FL08122,AP004
FL08123,AP035
FL08124,AP003
FL08125,AP021
FL08126,AP006
FL08127,AP010
FL08128,AP002
FL08129,AP031
FL08130,AP038
FL08131,AP009
FL08132,AP006
FL08133,AP021
FL08134,AP027
FL08135,AP003
FL08136,AP006
FL08137,AP009
FL08138,AP003
FL08139,AP019
FL08140,AP007
FL08141,AP004
FL08142,AP026
FL08143,AP002
FL08144,AP007
FL08145,AP003
FL08146,AP001
FL08147,AP013
FL08148,AP020
FL08149,AP010
FL08150,AP023
FL08151,AP009
FL08152,AP035
FL08153,AP001
FL08154,AP005
FL08155,AP002
FL08156,AP030
FL08157,AP017
FL08158,AP004
FL08159,AP010
FL08160,AP005
FL08161,AP036
FL08162,AP008
FL08163,AP010
FL08164,AP009
FL08165,AP017
FL08166,AP003
FL08167,AP004
FL08168,AP027
FL08169,AP003
FL08170,AP009
FL08171,AP019
FL08172,AP006
FL08173,AP004
FL08174,AP005
FL08175,AP030
FL08176,AP009
FL08177,AP025
FL08178,AP027
FL08179,AP013
FL08180,AP003
FL08181,AP005
FL08182,AP018
FL08183,AP038
FL08184,AP012
FL08185,AP009
FL08186,AP006
FL08187,AP019
FL08188,AP035
FL08189,AP007
FL08190,AP008
FL08191,AP036
FL08192,AP004
FL08193,AP010
FL08194,AP008
FL08195,AP004
FL08196,AP006
FL08197,AP001
FL08198,AP004
FL08199,AP037
FL08200,AP015
FL08201,AP019
FL08202,AP008
FL08203,AP023
FL08204,AP017
FL08205,AP025
FL08206,AP009
FL08207,AP005
FL08208,AP007
FL08209,AP030
FL08210,AP006
FL08211,AP016
FL08212,AP002
FL08213,AP015
FL08214,AP008
FL08215,AP034
FL08216,AP037
FL08217,AP006
FL08218,AP005
FL08219,AP028
FL08220,AP007
FL08221,AP010
FL08222,AP024
FL08223,AP001
FL08224,AP003
FL08225,AP010
FL08226,AP018
FL08227,AP005
FL08228,AP023
FL08229,AP001
FL08230,AP002
FL08231,AP003
FL08232,AP026
FL08233,AP001
FL08234,AP009
FL08235,AP006
FL08236,AP038
FL08237,AP003
FL08238,AP007
FL08239,AP016
FL08240,AP023
FL08241,AP004
FL08242,AP014
FL08243,AP005
FL08244,AP010
FL08245,AP008
FL08246,AP032
FL08247,AP006
FL08248,AP005
FL08249,AP001
FL08250,AP023
FL08251,AP007
FL08252,AP004
FL08253,AP020
FL08254,AP010
FL08255,AP005
FL08256,AP014
FL08257,AP008
FL08258,AP037
FL08259,AP007
FL08260,AP016
FL08261,AP033
FL08262,AP007
FL08263,AP006
FL08264,AP001
FL08265,AP008
FL08266,AP007
FL08267,AP001
FL08268,AP040
FL08269,AP001
FL08270,AP005
FL08271,AP001
FL08272,AP020
FL08273,AP035
FL08274,AP006
FL08275,AP010
FL08276,AP015
FL08277,AP007
FL08278,AP014
FL08279,AP006
FL08280,AP007
FL08281,AP008
FL08282,AP001
FL08283,AP010
FL08284,AP009
FL08285,AP036
FL08286,AP009
FL08287,AP001
FL08288,AP032
FL08289,AP009
FL08290,AP003
FL08291,AP001
FL08292,AP005
FL08293,AP030
FL08294,AP003
FL08295,AP008
FL08296,AP039
FL08297,AP006
FL08298,AP021
FL08299,AP039
FL08300,AP002
FL08301,AP025
FL08302,AP007
FL08303,AP009
FL08304,AP013
FL08305,AP030
FL08306,AP007
FL08307,AP005
FL08308,AP006
FL08309,AP003
FL08310,AP022
FL08311,AP010
FL08312,AP009
FL08313,AP004
FL08314,AP021
FL08315,AP008
FL08316,AP005
FL08317,AP006
FL08318,AP019
FL08319,AP024
FL08320,AP008
FL08321,AP036
FL08322,AP003
FL08323,AP033
FL08324,AP027
FL08325,AP006
FL08326,AP032
FL08327,AP009
FL08328,AP018
FL08329,AP007
FL08330,AP015
FL08331,AP002
FL08332,AP035
FL08333,AP011
FL08334,AP008
FL08335,AP009
FL08336,AP023
FL08337,AP016
FL08338,AP036
FL08339,AP009
FL08340,AP026
FL08341,AP005
FL08342,AP021
FL08343,AP002
FL08344,AP040
FL08345,AP018
FL08346,AP007
FL08347,AP009
FL08348,AP003
FL08349,AP005
FL08350,AP019
FL08351,AP022
FL08352,AP032
FL08353,AP010
FL08354,AP022
FL08355,AP027
FL08356,AP015
FL08357,AP006
FL08358,AP008
FL08359,AP005
FL08360,AP022
FL08361,AP034
FL08362,AP008
FL08363,AP011
FL08364,AP035
FL08365,AP009
FL08366,AP020
FL08367,AP002
FL08368,AP013
FL08369,AP022
FL08370,AP004
FL08371,AP006
FL08372,AP017
FL08373,AP006
FL08374,AP014
FL08375,AP002
FL08376,AP021
FL08377,AP004
FL08378,AP003
FL08379,AP008
FL08380,AP035
FL08381,AP006
FL08382,AP003
FL08383,AP030
FL08384,AP001
FL08385,AP003
FL08386,AP005
FL08387,AP003
FL08388,AP001
FL08389,AP008
FL08390,AP021
FL08391,AP002
FL08392,AP006
FL08393,AP009
FL08394,AP008
FL08395,AP005
FL08396,AP031
FL08397,AP004
FL08398,AP009
FL08399,AP005
FL08400,AP003
FL08401,AP008
FL08402,AP031
FL08403,AP005
FL08404,AP008
FL08405,AP003
FL08406,AP017
FL08407,AP009
FL08408,AP007
FL08409,AP002
FL08410,AP035
FL08411,AP002
FL08412,AP021
FL08413,AP018
FL08414,AP013
FL08415,AP024
FL08416,AP011
FL08417,AP007
FL08418,AP010
FL08419,AP038
FL08420,AP040
FL08421,AP003
FL08422,AP019
FL08423,AP034
FL08424,AP010
FL08425,AP007
FL08426,AP009
FL08427,AP005
FL08428,AP002
FL08429,AP004
FL08430,AP032
FL08431,AP037
FL08432,AP028
FL08433,AP011
FL08434,AP003
FL08435,AP007
FL08436,AP002
FL08437,AP014
FL08438,AP008
FL08439,AP014
FL08440,AP009
FL08441,AP004
FL08442,AP006
FL08443,AP010
FL08444,AP011
FL08445,AP003
FL08446,AP035
FL08447,AP030
FL08448,AP005
FL08449,AP023
FL08450,AP004
FL08451,AP002
FL08452,AP034
FL08453,AP028
FL08454,AP033
FL08455,AP001
FL08456,AP007
FL08457,AP039
FL08458,AP005
FL08459,AP011
FL08460,AP027
FL08461,AP007
FL08462,AP002
FL08463,AP018
FL08464,AP020
FL08465,AP014
FL08466,AP009
FL08467,AP003
FL08468,AP009
FL08469,AP002
FL08470,AP006
FL08471,AP040
FL08472,AP026
FL08473,AP018
FL08474,AP009
FL08475,AP028
FL08476,AP035
FL08477,AP003
FL08478,AP036
FL08479,AP007
FL08480,AP009
FL08481,AP018
FL08482,AP001
FL08483,AP039
FL08484,AP016
FL08485,AP038
FL08486,AP009
FL08487,AP016
FL08488,AP003
FL08489,AP026
FL08490,AP005
FL08491,AP001
FL08492,AP036
FL08493,AP004
FL08494,AP008
FL08495,AP009
FL08496,AP015
FL08497,AP032
FL08498,AP008
FL08499,AP030
FL08500,AP004
FL08501,AP031
FL08502,AP028
FL08503,AP034
FL08504,AP010
FL08505,AP004
FL08506,AP006
FL08507,AP009
FL08508,AP019
FL08509,AP009
FL08510,AP027
FL08511,AP004
FL08512,AP007
FL08513,AP037
FL08514,AP002
FL08515,AP005
FL08516,AP016
FL08517,AP006
FL08518,AP008
FL08519,AP025
FL08520,AP023
FL08521,AP020
FL08522,AP022
FL08523,AP006
FL08524,AP004
FL08525,AP009
FL08526,AP003
FL08527,AP032
FL08528,AP031
FL08529,AP037
FL08530,AP010
FL08531,AP005
FL08532,AP009
FL08533,AP012
FL08534,AP038
FL08535,AP013
FL08536,AP029
FL08537,AP021
FL08538,AP032
FL08539,AP016
FL08540,AP029
FL08541,AP025
FL08542,AP018
FL08543,AP002
FL08544,AP026
FL08545,AP003
FL08546,AP012
FL08547,AP001
FL08548,AP008
FL08549,AP006
FL08550,AP001
FL08551,AP039
FL08552,AP003
FL08553,AP038
FL08554,AP010
FL08555,AP022
FL08556,AP011
FL08557,AP005
FL08558,AP007
FL08559,AP020
FL08560,AP005
FL08561,AP004
FL08562,AP010
FL08563,AP002
FL08564,AP039
FL08565,AP016
FL08566,AP005
FL08567,AP006
FL08568,AP001
FL08569,AP011
FL08570,AP004
FL08571,AP003
FL08572,AP004
FL08573,AP010
FL08574,AP016
FL08575,AP010
FL08576,AP039
FL08577,AP004
FL08578,AP020
FL08579,AP006
FL08580,AP020
FL08581,AP002
FL08582,AP010
FL08583,AP005
FL08584,AP009
FL08585,AP001
FL08586,AP022
FL08587,AP003
FL08588,AP009
FL08589,AP004
FL08590,AP007
FL08591,AP002
FL08592,AP004
FL08593,AP003
FL08594,AP010
FL08595,AP003
FL08596,AP010
FL08597,AP006
FL08598,AP005
FL08599,AP017
FL08600,AP037
FL08601,AP001
FL08602,AP020
FL08603,AP001
FL08604,AP027
FL08605,AP006
FL08606,AP002
FL08607,AP038
FL08608,AP007
FL08609,AP038
FL08610,AP006
FL08611,AP004
FL08612,AP017
FL08613,AP012
FL08614,AP009
FL08615,AP013
FL08616,AP040
FL08617,AP002
FL08618,AP007
FL08619,AP005
FL08620,AP040
FL08621,AP003
FL08622,AP005
FL08623,AP003
FL08624,AP009
FL08625,AP037
FL08626,AP022
FL08627,AP001
FL08628,AP018
FL08629,AP002
FL08630,AP029
FL08631,AP008
FL08632,AP011
FL08633,AP027
FL08634,AP020
FL08635,AP028
FL08636,AP004
FL08637,AP036
FL08638,AP009
FL08639,AP004
FL08640,AP001
FL08641,AP011
FL08642,AP004
FL08643,AP025
FL08644,AP005
FL08645,AP007
FL08646,AP004
FL08647,AP035
FL08648,AP008
FL08649,AP010
FL08650,AP001
FL08651,AP004
FL08652,AP001
FL08653,AP019
FL08654,AP028
FL08655,AP007
FL08656,AP009
FL08657,AP021
FL08658,AP037
FL08659,AP030
FL08660,AP004
FL08661,AP001
FL08662,AP005
FL08663,AP039
FL08664,AP008
FL08665,AP004
